sale_id,sale_at,sku,qty,unit_price_usd,payment_method,event_tag
SQ-001442,2026-05-25T09:57:00-07:00,CR-TOWEL-002,1,34.16,card,spring_ops
SQ-001443,2026-05-09T16:59:00-07:00,CR-KIT-004,1,7.42,card,spring_ops
SQ-001444,2026-05-24T19:50:00-07:00,CR-DROPIN,1,18.0,cash,spring_ops
SQ-001445,2026-05-01T10:05:00-07:00,CR-GI-004,3,14.2,card,spring_ops
SQ-001446,2026-05-28T18:44:00-07:00,CR-KIT-003,3,58.66,card,spring_ops
SQ-001447,2026-05-01T20:36:00-07:00,CR-PATCH-008,2,23.2,card,spring_ops
SQ-001448,2026-05-07T10:25:00-07:00,CR-KIT-004,3,7.42,cash,spring_ops
SQ-001449,2026-05-02T16:27:00-07:00,CR-PATCH-003,2,41.1,cash,spring_ops
SQ-001450,2026-05-01T18:57:00-07:00,CR-GI-004,1,14.2,card,spring_ops
SQ-001451,2026-05-23T13:46:00-07:00,CR-PATCH-008,2,23.2,card,spring_ops
SQ-001452,2026-05-01T19:17:00-07:00,CR-PATCH-008,1,23.2,card,spring_ops
SQ-001453,2026-05-26T09:41:00-07:00,CR-KIT-003,1,58.66,cash,spring_ops
SQ-001454,2026-05-23T16:50:00-07:00,CR-PATCH-005,1,54.15,card,spring_ops
SQ-001455,2026-05-12T10:38:00-07:00,CR-TOWEL-002,2,34.16,cash,spring_ops
SQ-001456,2026-05-18T11:23:00-07:00,CR-PATCH-002,3,58.34,card,spring_ops
SQ-001457,2026-05-18T11:20:00-07:00,CR-PATCH-005,3,54.15,card,spring_ops
SQ-001458,2026-05-06T18:25:00-07:00,CR-PATCH-004,2,7.92,cash,spring_ops
SQ-001459,2026-05-25T13:09:00-07:00,CR-PATCH-001,3,13.53,cash,spring_ops
SQ-001460,2026-05-14T14:27:00-07:00,CR-PATCH-005,1,54.15,card,spring_ops
SQ-001461,2026-05-11T14:41:00-07:00,CR-KIT-004,2,7.42,cash,spring_ops
SQ-001462,2026-05-28T19:10:00-07:00,CR-PATCH-005,1,54.15,card,spring_ops
SQ-001463,2026-05-28T19:09:00-07:00,CR-GI-001,3,17.93,card,spring_ops
SQ-001464,2026-05-21T20:10:00-07:00,CR-PATCH-005,3,54.15,card,spring_ops
SQ-001465,2026-05-27T20:25:00-07:00,CR-PATCH-006,1,27.29,cash,spring_ops
SQ-001466,2026-05-17T17:02:00-07:00,CR-GI-002,3,39.31,card,spring_ops
SQ-001467,2026-05-01T13:59:00-07:00,CR-PATCH-007,3,34.33,card,spring_ops
SQ-001468,2026-05-22T20:50:00-07:00,CR-GI-003,2,64.46,cash,spring_ops
SQ-001469,2026-05-11T20:53:00-07:00,CR-GI-002,2,39.31,cash,spring_ops
SQ-001470,2026-05-22T15:14:00-07:00,CR-GI-001,3,17.93,card,spring_ops
SQ-001471,2026-05-23T10:14:00-07:00,CR-PATCH-004,3,7.92,cash,spring_ops
SQ-001472,2026-05-27T20:57:00-07:00,CR-KIT-004,1,7.42,card,spring_ops
SQ-001473,2026-05-26T10:31:00-07:00,CR-GI-001,1,17.93,card,spring_ops
SQ-001474,2026-05-08T15:19:00-07:00,CR-TOWEL-002,1,34.16,card,spring_ops
SQ-001475,2026-05-01T09:01:00-07:00,CR-PATCH-006,2,27.29,card,spring_ops
SQ-001476,2026-05-06T19:04:00-07:00,CR-PATCH-006,1,27.29,card,spring_ops
SQ-001477,2026-05-04T15:22:00-07:00,CR-KIT-003,3,58.66,cash,spring_ops
SQ-001478,2026-05-23T18:19:00-07:00,CR-PATCH-003,2,41.1,cash,spring_ops
SQ-001479,2026-05-07T13:27:00-07:00,CR-PATCH-001,3,13.53,cash,spring_ops
SQ-001480,2026-05-20T18:02:00-07:00,CR-DROPIN,3,18.0,cash,spring_ops
SQ-001481,2026-05-16T14:22:00-07:00,CR-TOWEL-003,1,29.52,card,spring_ops
SQ-001482,2026-05-28T15:48:00-07:00,CR-PATCH-002,3,58.34,card,spring_ops
SQ-001483,2026-05-23T18:39:00-07:00,CR-PATCH-004,2,7.92,cash,spring_ops
SQ-001484,2026-05-13T09:31:00-07:00,CR-PATCH-003,1,41.1,cash,spring_ops
SQ-001485,2026-05-18T10:05:00-07:00,CR-PATCH-008,1,23.2,card,spring_ops
SQ-001486,2026-05-13T20:21:00-07:00,CR-KIT-003,1,58.66,cash,spring_ops
SQ-001487,2026-05-11T13:35:00-07:00,CR-TOWEL-003,3,29.52,cash,spring_ops
SQ-001488,2026-05-20T15:06:00-07:00,CR-PATCH-006,1,27.29,card,spring_ops
SQ-001489,2026-05-28T19:49:00-07:00,CR-PATCH-007,1,34.33,cash,spring_ops
SQ-001490,2026-05-17T11:29:00-07:00,CR-TOWEL-001,2,12.25,cash,spring_ops
SQ-001491,2026-05-21T20:03:00-07:00,CR-PATCH-005,2,54.15,card,spring_ops
SQ-001492,2026-05-16T11:57:00-07:00,CR-GI-001,2,17.93,card,spring_ops
SQ-001493,2026-05-02T13:38:00-07:00,CR-GI-004,2,14.2,cash,spring_ops
SQ-001494,2026-05-22T11:53:00-07:00,CR-GI-002,1,39.31,card,spring_ops
SQ-001495,2026-05-16T12:00:00-07:00,CR-PATCH-002,2,58.34,card,spring_ops
SQ-001496,2026-05-02T13:11:00-07:00,CR-KIT-005,1,40.38,card,spring_ops
SQ-001497,2026-05-28T16:14:00-07:00,CR-PATCH-007,3,34.33,cash,spring_ops
SQ-001498,2026-05-04T11:08:00-07:00,CR-GI-002,1,39.31,card,spring_ops
SQ-001499,2026-05-16T14:50:00-07:00,CR-KIT-003,3,58.66,cash,spring_ops
SQ-001500,2026-05-23T17:57:00-07:00,CR-PATCH-003,3,41.1,card,spring_ops
SQ-001501,2026-05-18T10:26:00-07:00,CR-DROPIN,2,18.0,card,spring_ops
SQ-001502,2026-05-14T17:44:00-07:00,CR-PATCH-008,2,23.2,card,spring_ops
SQ-001503,2026-05-03T13:56:00-07:00,CR-TOWEL-001,3,12.25,card,spring_ops
SQ-001504,2026-05-13T17:58:00-07:00,CR-PATCH-002,1,58.34,card,spring_ops
SQ-001505,2026-05-01T11:05:00-07:00,CR-GI-002,3,39.31,card,spring_ops
SQ-001506,2026-05-15T19:34:00-07:00,CR-PATCH-006,2,27.29,card,spring_ops
SQ-001507,2026-05-03T19:11:00-07:00,CR-PATCH-002,3,58.34,cash,spring_ops
SQ-001508,2026-05-18T09:14:00-07:00,CR-GI-002,1,39.31,card,spring_ops
SQ-001509,2026-05-05T20:44:00-07:00,CR-TOWEL-002,2,34.16,card,spring_ops
SQ-001510,2026-05-02T17:50:00-07:00,CR-PATCH-001,1,13.53,card,spring_ops
SQ-001511,2026-05-22T13:37:00-07:00,CR-GI-001,3,17.93,card,spring_ops
SQ-001512,2026-05-26T11:20:00-07:00,CR-TOWEL-002,1,34.16,cash,spring_ops
SQ-001513,2026-05-07T19:30:00-07:00,CR-PATCH-006,2,27.29,cash,spring_ops
SQ-001514,2026-05-04T11:24:00-07:00,CR-PATCH-006,3,27.29,card,spring_ops
SQ-001515,2026-05-22T11:54:00-07:00,CR-KIT-004,3,7.42,card,spring_ops
SQ-001516,2026-05-16T17:04:00-07:00,CR-TOWEL-001,3,12.25,card,spring_ops
SQ-001517,2026-05-21T15:53:00-07:00,CR-GI-003,3,64.46,card,spring_ops
SQ-001518,2026-05-27T13:26:00-07:00,CR-GI-003,1,64.46,cash,spring_ops
SQ-001519,2026-05-28T14:49:00-07:00,CR-TOWEL-003,2,29.52,card,spring_ops
SQ-001520,2026-05-22T20:59:00-07:00,CR-PATCH-006,2,27.29,cash,spring_ops
SQ-001521,2026-05-20T12:47:00-07:00,CR-KIT-003,1,58.66,cash,spring_ops
SQ-001522,2026-05-26T17:56:00-07:00,CR-KIT-001,2,12.34,card,spring_ops
SQ-001523,2026-05-20T17:18:00-07:00,CR-GI-003,2,64.46,card,spring_ops
SQ-001524,2026-05-20T09:26:00-07:00,CR-PATCH-004,1,7.92,card,spring_ops
SQ-001525,2026-05-25T19:02:00-07:00,CR-KIT-004,2,7.42,card,spring_ops
SQ-001526,2026-05-09T16:41:00-07:00,CR-KIT-005,2,40.38,card,spring_ops
SQ-001527,2026-05-20T14:58:00-07:00,CR-PATCH-005,2,54.15,cash,spring_ops
SQ-001528,2026-05-16T15:48:00-07:00,CR-GI-001,3,17.93,card,spring_ops
SQ-001529,2026-05-11T10:44:00-07:00,CR-PATCH-002,2,58.34,card,spring_ops
SQ-001530,2026-05-17T18:40:00-07:00,CR-PATCH-005,1,54.15,card,spring_ops
SQ-001531,2026-05-09T13:55:00-07:00,CR-DROPIN,2,18.0,card,spring_ops
SQ-001532,2026-05-11T12:36:00-07:00,CR-KIT-002,1,52.47,card,spring_ops
SQ-001533,2026-05-07T14:33:00-07:00,CR-TOWEL-002,3,34.16,cash,spring_ops
SQ-001534,2026-05-09T18:27:00-07:00,CR-PATCH-008,3,23.2,card,spring_ops
SQ-001535,2026-05-26T11:51:00-07:00,CR-KIT-001,3,12.34,card,spring_ops
SQ-001536,2026-05-22T19:23:00-07:00,CR-PATCH-006,3,27.29,card,spring_ops
SQ-001537,2026-05-26T16:37:00-07:00,CR-PATCH-006,3,27.29,card,spring_ops
SQ-001538,2026-05-24T20:56:00-07:00,CR-GI-002,2,39.31,card,spring_ops
SQ-001539,2026-05-20T19:53:00-07:00,CR-PATCH-006,2,27.29,card,spring_ops
SQ-001540,2026-05-26T16:23:00-07:00,CR-DROPIN,1,18.0,cash,spring_ops
SQ-001541,2026-05-23T13:59:00-07:00,CR-PATCH-002,3,58.34,cash,spring_ops
SQ-001542,2026-05-11T11:16:00-07:00,CR-PATCH-005,3,54.15,card,spring_ops
SQ-001543,2026-05-04T15:52:00-07:00,CR-PATCH-008,3,23.2,cash,spring_ops
SQ-001544,2026-05-03T12:51:00-07:00,CR-PATCH-003,2,41.1,cash,spring_ops
SQ-001545,2026-05-18T18:52:00-07:00,CR-KIT-003,2,58.66,cash,spring_ops
SQ-001546,2026-05-09T09:27:00-07:00,CR-PATCH-006,3,27.29,cash,spring_ops
SQ-001547,2026-05-04T16:27:00-07:00,CR-KIT-001,2,12.34,card,spring_ops
SQ-001548,2026-05-05T11:07:00-07:00,CR-GI-002,2,39.31,card,spring_ops
SQ-001549,2026-05-28T10:17:00-07:00,CR-TOWEL-003,1,29.52,card,spring_ops
SQ-001550,2026-05-26T10:59:00-07:00,CR-KIT-004,3,7.42,cash,spring_ops
SQ-001551,2026-05-02T19:36:00-07:00,CR-PATCH-006,1,27.29,card,spring_ops
SQ-001552,2026-05-11T18:46:00-07:00,CR-GI-002,2,39.31,card,spring_ops
SQ-001553,2026-05-08T12:14:00-07:00,CR-PATCH-004,3,7.92,card,spring_ops
SQ-001554,2026-05-12T12:09:00-07:00,CR-PATCH-005,1,54.15,card,spring_ops
SQ-001555,2026-05-06T15:13:00-07:00,CR-GI-003,3,64.46,card,spring_ops
SQ-001556,2026-05-03T18:47:00-07:00,CR-GI-004,3,14.2,card,spring_ops
SQ-001557,2026-05-04T10:15:00-07:00,CR-PATCH-002,2,58.34,card,spring_ops
SQ-001558,2026-05-15T18:10:00-07:00,CR-GI-003,1,64.46,card,spring_ops
SQ-001559,2026-05-04T09:15:00-07:00,CR-PATCH-008,3,23.2,card,spring_ops
SQ-001560,2026-05-19T18:54:00-07:00,CR-PATCH-004,2,7.92,cash,spring_ops
SQ-001561,2026-05-08T10:54:00-07:00,CR-PATCH-006,1,27.29,cash,spring_ops
SQ-001562,2026-05-15T11:47:00-07:00,CR-KIT-003,2,58.66,cash,spring_ops
SQ-001563,2026-05-18T13:13:00-07:00,CR-PATCH-003,3,41.1,cash,spring_ops
SQ-001564,2026-05-26T17:21:00-07:00,CR-PATCH-004,2,7.92,card,spring_ops
SQ-001565,2026-05-17T18:24:00-07:00,CR-PATCH-002,2,58.34,card,spring_ops
SQ-001566,2026-05-05T20:04:00-07:00,CR-PATCH-001,3,13.53,cash,spring_ops
SQ-001567,2026-05-26T15:13:00-07:00,CR-GI-004,1,14.2,card,spring_ops
SQ-001568,2026-05-13T13:15:00-07:00,CR-PATCH-001,3,13.53,card,spring_ops
SQ-001569,2026-05-13T18:56:00-07:00,CR-GI-003,2,64.46,card,spring_ops
SQ-001570,2026-05-08T19:44:00-07:00,CR-PATCH-007,1,34.33,cash,spring_ops
SQ-001571,2026-05-13T18:22:00-07:00,CR-PATCH-003,2,41.1,cash,spring_ops
SQ-001572,2026-05-16T15:46:00-07:00,CR-PATCH-003,2,41.1,cash,spring_ops
SQ-001573,2026-05-14T13:22:00-07:00,CR-TOWEL-001,1,12.25,card,spring_ops
SQ-001574,2026-05-09T16:10:00-07:00,CR-PATCH-001,1,13.53,card,spring_ops
SQ-001575,2026-05-21T17:38:00-07:00,CR-PATCH-007,3,34.33,card,spring_ops
SQ-001576,2026-05-13T14:03:00-07:00,CR-TOWEL-003,1,29.52,card,spring_ops
SQ-001577,2026-05-03T18:44:00-07:00,CR-GI-004,3,14.2,card,spring_ops
SQ-001578,2026-05-03T17:59:00-07:00,CR-PATCH-008,2,23.2,cash,spring_ops
SQ-001579,2026-05-10T11:54:00-07:00,CR-KIT-004,2,7.42,card,spring_ops
SQ-001580,2026-05-08T15:19:00-07:00,CR-GI-004,1,14.2,card,spring_ops
SQ-001581,2026-05-28T10:39:00-07:00,CR-GI-003,1,64.46,card,spring_ops
SQ-001582,2026-05-18T16:27:00-07:00,CR-TOWEL-002,1,34.16,card,spring_ops
SQ-001583,2026-05-26T12:38:00-07:00,CR-PATCH-003,3,41.1,card,spring_ops
SQ-001584,2026-05-25T10:17:00-07:00,CR-TOWEL-001,1,12.25,card,spring_ops
SQ-001585,2026-06-25T14:46:00-07:00,CR-PATCH-005,1,54.15,card,summer_ops
SQ-001586,2026-06-06T12:50:00-07:00,CR-PATCH-005,1,54.15,card,summer_ops
SQ-001587,2026-06-25T13:32:00-07:00,CR-GI-004,1,14.2,card,summer_ops
SQ-001588,2026-06-05T11:03:00-07:00,CR-KIT-005,2,40.38,card,summer_ops
SQ-001589,2026-06-08T18:53:00-07:00,CR-KIT-004,2,7.42,card,summer_ops
SQ-001590,2026-06-08T16:11:00-07:00,CR-KIT-003,3,58.66,card,summer_ops
SQ-001591,2026-06-06T19:38:00-07:00,CR-GI-003,1,64.46,card,summer_ops
SQ-001592,2026-06-05T09:18:00-07:00,CR-KIT-005,2,40.38,cash,summer_ops
SQ-001593,2026-06-18T17:46:00-07:00,CR-KIT-005,2,40.38,cash,summer_ops
SQ-001594,2026-06-17T14:50:00-07:00,CR-DROPIN,3,18.0,cash,summer_ops
SQ-001595,2026-06-17T15:10:00-07:00,CR-PATCH-008,3,23.2,cash,summer_ops
SQ-001596,2026-06-26T09:13:00-07:00,CR-KIT-004,1,7.42,card,summer_ops
SQ-001597,2026-06-04T18:57:00-07:00,CR-TOWEL-002,2,34.16,cash,summer_ops
SQ-001598,2026-06-10T14:01:00-07:00,CR-KIT-005,2,40.38,cash,summer_ops
SQ-001599,2026-06-25T09:13:00-07:00,CR-PATCH-006,2,27.29,card,summer_ops
SQ-001600,2026-06-28T18:50:00-07:00,CR-KIT-003,3,58.66,card,summer_ops
SQ-001601,2026-06-26T13:25:00-07:00,CR-DROPIN,1,18.0,card,summer_ops
SQ-001602,2026-06-08T16:16:00-07:00,CR-PATCH-003,2,41.1,cash,summer_ops
SQ-001603,2026-06-23T16:23:00-07:00,CR-KIT-003,1,58.66,cash,summer_ops
SQ-001604,2026-06-14T09:15:00-07:00,CR-KIT-004,1,7.42,card,summer_ops
SQ-001605,2026-06-12T09:22:00-07:00,CR-TOWEL-002,2,34.16,cash,summer_ops
SQ-001606,2026-06-28T15:04:00-07:00,CR-DROPIN,3,18.0,card,summer_ops
SQ-001607,2026-06-27T17:35:00-07:00,CR-PATCH-001,2,13.53,card,summer_ops
SQ-001608,2026-06-03T14:21:00-07:00,CR-PATCH-002,1,58.34,card,summer_ops
SQ-001609,2026-06-06T09:06:00-07:00,CR-GI-001,1,17.93,card,summer_ops
SQ-001610,2026-06-01T17:13:00-07:00,CR-TOWEL-003,3,29.52,card,summer_ops
SQ-001611,2026-06-15T15:21:00-07:00,CR-PATCH-003,3,41.1,cash,summer_ops
SQ-001612,2026-06-20T14:18:00-07:00,CR-PATCH-001,2,13.53,card,summer_ops
SQ-001613,2026-06-19T10:56:00-07:00,CR-GI-001,2,17.93,cash,summer_ops
SQ-001614,2026-06-25T17:02:00-07:00,CR-PATCH-004,3,7.92,card,summer_ops
SQ-001615,2026-06-27T15:21:00-07:00,CR-KIT-004,3,7.42,cash,summer_ops
SQ-001616,2026-06-09T11:09:00-07:00,CR-DROPIN,1,18.0,card,summer_ops
SQ-001617,2026-06-13T13:25:00-07:00,CR-KIT-001,1,12.34,card,summer_ops
SQ-001618,2026-06-10T09:08:00-07:00,CR-TOWEL-003,1,29.52,cash,summer_ops
SQ-001619,2026-06-07T15:51:00-07:00,CR-PATCH-007,1,34.33,cash,summer_ops
SQ-001620,2026-06-19T13:58:00-07:00,CR-PATCH-005,1,54.15,card,summer_ops
SQ-001621,2026-06-06T09:16:00-07:00,CR-TOWEL-001,3,12.25,cash,summer_ops
SQ-001622,2026-06-08T16:58:00-07:00,CR-TOWEL-001,1,12.25,cash,summer_ops
SQ-001623,2026-06-03T19:29:00-07:00,CR-GI-002,2,39.31,card,summer_ops
SQ-001624,2026-06-09T18:35:00-07:00,CR-PATCH-002,3,58.34,card,summer_ops
SQ-001625,2026-06-22T14:33:00-07:00,CR-DROPIN,1,18.0,card,summer_ops
SQ-001626,2026-06-25T12:14:00-07:00,CR-KIT-001,1,12.34,cash,summer_ops
SQ-001627,2026-06-09T14:32:00-07:00,CR-PATCH-002,2,58.34,cash,summer_ops
SQ-001628,2026-06-02T18:19:00-07:00,CR-KIT-005,2,40.38,card,summer_ops
SQ-001629,2026-06-18T12:54:00-07:00,CR-KIT-004,1,7.42,card,summer_ops
SQ-001630,2026-06-05T10:44:00-07:00,CR-KIT-003,3,58.66,card,summer_ops
SQ-001631,2026-06-24T15:26:00-07:00,CR-PATCH-004,3,7.92,card,summer_ops
SQ-001632,2026-06-03T12:10:00-07:00,CR-TOWEL-002,3,34.16,cash,summer_ops
SQ-001633,2026-06-25T14:59:00-07:00,CR-TOWEL-001,1,12.25,cash,summer_ops
SQ-001634,2026-06-27T15:09:00-07:00,CR-KIT-005,2,40.38,cash,summer_ops
SQ-001635,2026-06-11T14:07:00-07:00,CR-PATCH-003,2,41.1,card,summer_ops
SQ-001636,2026-06-16T15:37:00-07:00,CR-PATCH-002,1,58.34,cash,summer_ops
SQ-001637,2026-06-28T12:18:00-07:00,CR-PATCH-004,1,7.92,card,summer_ops
SQ-001638,2026-06-06T18:20:00-07:00,CR-KIT-002,3,52.47,cash,summer_ops
SQ-001639,2026-06-04T10:05:00-07:00,CR-TOWEL-001,3,12.25,card,summer_ops
SQ-001640,2026-06-18T15:31:00-07:00,CR-KIT-004,1,7.42,card,summer_ops
SQ-001641,2026-06-01T16:11:00-07:00,CR-TOWEL-003,1,29.52,card,summer_ops
SQ-001642,2026-06-27T14:43:00-07:00,CR-TOWEL-002,3,34.16,card,summer_ops
SQ-001643,2026-06-03T09:10:00-07:00,CR-PATCH-007,2,34.33,card,summer_ops
SQ-001644,2026-06-02T18:05:00-07:00,CR-GI-002,1,39.31,card,summer_ops
SQ-001645,2026-06-26T11:57:00-07:00,CR-PATCH-006,2,27.29,cash,summer_ops
SQ-001646,2026-06-09T18:18:00-07:00,CR-GI-002,3,39.31,card,summer_ops
SQ-001647,2026-06-10T11:04:00-07:00,CR-KIT-001,2,12.34,card,summer_ops
SQ-001648,2026-06-21T20:32:00-07:00,CR-GI-004,1,14.2,cash,summer_ops
SQ-001649,2026-06-08T20:18:00-07:00,CR-KIT-001,1,12.34,cash,summer_ops
SQ-001650,2026-06-22T11:44:00-07:00,CR-KIT-002,2,52.47,cash,summer_ops
SQ-001651,2026-06-17T13:18:00-07:00,CR-PATCH-001,3,13.53,cash,summer_ops
SQ-001652,2026-06-26T12:50:00-07:00,CR-PATCH-004,2,7.92,card,summer_ops
SQ-001653,2026-06-08T16:09:00-07:00,CR-PATCH-006,3,27.29,card,summer_ops
SQ-001654,2026-06-03T09:37:00-07:00,CR-TOWEL-003,1,29.52,card,summer_ops
SQ-001655,2026-06-15T11:09:00-07:00,CR-GI-002,3,39.31,card,summer_ops
SQ-001656,2026-06-25T14:44:00-07:00,CR-TOWEL-002,2,34.16,card,summer_ops
SQ-001657,2026-06-14T15:07:00-07:00,CR-PATCH-002,3,58.34,card,summer_ops
SQ-001658,2026-06-16T19:02:00-07:00,CR-PATCH-006,2,27.29,card,summer_ops
SQ-001659,2026-06-07T14:04:00-07:00,CR-KIT-005,1,40.38,card,summer_ops
SQ-001660,2026-06-13T11:52:00-07:00,CR-PATCH-008,2,23.2,cash,summer_ops
SQ-001661,2026-06-26T20:55:00-07:00,CR-KIT-005,2,40.38,cash,summer_ops
SQ-001662,2026-06-27T14:47:00-07:00,CR-KIT-004,3,7.42,cash,summer_ops
SQ-001663,2026-06-25T18:55:00-07:00,CR-KIT-002,3,52.47,card,summer_ops
SQ-001664,2026-06-28T11:16:00-07:00,CR-PATCH-003,2,41.1,card,summer_ops
SQ-001665,2026-06-11T11:02:00-07:00,CR-PATCH-002,1,58.34,card,summer_ops
SQ-001666,2026-06-20T16:17:00-07:00,CR-GI-001,1,17.93,card,summer_ops
SQ-001667,2026-06-02T09:40:00-07:00,CR-PATCH-004,2,7.92,card,summer_ops
SQ-001668,2026-06-12T14:00:00-07:00,CR-KIT-001,1,12.34,cash,summer_ops
SQ-001669,2026-06-07T12:09:00-07:00,CR-GI-001,2,17.93,card,summer_ops
SQ-001670,2026-06-13T17:37:00-07:00,CR-GI-001,3,17.93,card,summer_ops
SQ-001671,2026-06-25T20:51:00-07:00,CR-PATCH-004,1,7.92,cash,summer_ops
SQ-001672,2026-06-18T13:34:00-07:00,CR-PATCH-007,2,34.33,card,summer_ops
SQ-001673,2026-06-11T09:26:00-07:00,CR-TOWEL-002,3,34.16,card,summer_ops
SQ-001674,2026-06-27T15:59:00-07:00,CR-PATCH-002,2,58.34,card,summer_ops
SQ-001675,2026-06-27T18:14:00-07:00,CR-KIT-002,2,52.47,card,summer_ops
SQ-001676,2026-06-21T09:52:00-07:00,CR-TOWEL-002,1,34.16,card,summer_ops
SQ-001677,2026-06-09T09:33:00-07:00,CR-KIT-005,1,40.38,card,summer_ops
SQ-001678,2026-06-27T16:15:00-07:00,CR-GI-003,2,64.46,card,summer_ops
SQ-001679,2026-06-02T10:51:00-07:00,CR-PATCH-004,2,7.92,cash,summer_ops
SQ-001680,2026-06-17T20:50:00-07:00,CR-PATCH-003,3,41.1,card,summer_ops
SQ-001681,2026-06-22T09:31:00-07:00,CR-KIT-001,3,12.34,card,summer_ops
SQ-001682,2026-06-22T17:18:00-07:00,CR-PATCH-005,1,54.15,card,summer_ops
SQ-001683,2026-06-18T20:21:00-07:00,CR-KIT-005,1,40.38,card,summer_ops
SQ-001684,2026-06-22T15:05:00-07:00,CR-PATCH-003,2,41.1,card,summer_ops
SQ-001685,2026-06-01T10:08:00-07:00,CR-PATCH-002,3,58.34,card,summer_ops
SQ-001686,2026-06-22T13:42:00-07:00,CR-GI-004,2,14.2,cash,summer_ops
SQ-001687,2026-06-14T12:46:00-07:00,CR-GI-004,1,14.2,card,summer_ops
SQ-001688,2026-06-25T13:19:00-07:00,CR-GI-002,3,39.31,card,summer_ops
SQ-001689,2026-06-05T10:54:00-07:00,CR-TOWEL-001,1,12.25,card,summer_ops
SQ-001690,2026-06-25T13:11:00-07:00,CR-TOWEL-001,1,12.25,cash,summer_ops
SQ-001691,2026-06-04T17:49:00-07:00,CR-KIT-002,3,52.47,cash,summer_ops
SQ-001692,2026-06-04T16:42:00-07:00,CR-GI-001,3,17.93,card,summer_ops
SQ-001693,2026-06-12T10:22:00-07:00,CR-TOWEL-001,1,12.25,cash,summer_ops
SQ-001694,2026-06-18T13:46:00-07:00,CR-PATCH-006,1,27.29,card,summer_ops
SQ-001695,2026-06-06T11:21:00-07:00,CR-TOWEL-001,1,12.25,card,summer_ops
SQ-001696,2026-06-25T19:22:00-07:00,CR-PATCH-002,1,58.34,card,summer_ops
SQ-001697,2026-06-26T15:06:00-07:00,CR-KIT-005,3,40.38,cash,summer_ops
SQ-001698,2026-06-06T12:39:00-07:00,CR-PATCH-006,3,27.29,cash,summer_ops
SQ-001699,2026-06-24T20:04:00-07:00,CR-PATCH-007,3,34.33,card,summer_ops
SQ-001700,2026-06-18T16:24:00-07:00,CR-PATCH-002,2,58.34,card,summer_ops
SQ-001701,2026-06-02T09:28:00-07:00,CR-PATCH-006,1,27.29,card,summer_ops
SQ-001702,2026-06-12T09:42:00-07:00,CR-PATCH-007,2,34.33,card,summer_ops
SQ-001703,2026-06-24T09:20:00-07:00,CR-PATCH-004,2,7.92,card,summer_ops
SQ-001704,2026-06-27T10:38:00-07:00,CR-KIT-004,3,7.42,card,summer_ops
SQ-001705,2026-06-05T16:31:00-07:00,CR-PATCH-007,3,34.33,card,summer_ops
SQ-001706,2026-06-20T09:50:00-07:00,CR-GI-002,3,39.31,card,summer_ops
SQ-001707,2026-06-10T17:52:00-07:00,CR-GI-003,2,64.46,card,summer_ops
SQ-001708,2026-06-28T10:03:00-07:00,CR-TOWEL-003,2,29.52,card,summer_ops
SQ-001709,2026-06-27T15:09:00-07:00,CR-PATCH-008,2,23.2,card,summer_ops
SQ-001710,2026-06-03T17:23:00-07:00,CR-PATCH-004,1,7.92,cash,summer_ops
SQ-001711,2026-06-24T13:26:00-07:00,CR-TOWEL-002,1,34.16,card,summer_ops
SQ-001712,2026-06-11T11:45:00-07:00,CR-TOWEL-002,1,34.16,card,summer_ops
SQ-001713,2026-06-20T18:54:00-07:00,CR-GI-001,1,17.93,card,summer_ops
SQ-001714,2026-06-04T13:49:00-07:00,CR-GI-002,2,39.31,card,summer_ops
SQ-001715,2026-06-06T18:13:00-07:00,CR-GI-002,3,39.31,card,summer_ops
SQ-001716,2026-06-02T13:19:00-07:00,CR-GI-003,3,64.46,card,summer_ops
SQ-001717,2026-06-19T20:34:00-07:00,CR-PATCH-005,2,54.15,card,summer_ops
SQ-001718,2026-06-13T09:19:00-07:00,CR-GI-002,2,39.31,card,summer_ops
SQ-001719,2026-06-09T20:03:00-07:00,CR-KIT-002,1,52.47,card,summer_ops
SQ-001720,2026-06-19T09:06:00-07:00,CR-GI-002,2,39.31,card,summer_ops
SQ-001721,2026-06-26T14:25:00-07:00,CR-PATCH-002,3,58.34,card,summer_ops
SQ-001722,2026-06-06T18:35:00-07:00,CR-PATCH-008,1,23.2,card,summer_ops
SQ-001723,2026-06-06T11:41:00-07:00,CR-KIT-002,3,52.47,card,summer_ops
SQ-001724,2026-06-26T09:30:00-07:00,CR-DROPIN,1,18.0,card,summer_ops
SQ-001725,2026-06-24T19:32:00-07:00,CR-GI-004,1,14.2,cash,summer_ops
SQ-001726,2026-06-22T17:56:00-07:00,CR-PATCH-003,2,41.1,card,summer_ops
SQ-001727,2026-06-18T12:03:00-07:00,CR-PATCH-002,2,58.34,card,summer_ops
SQ-001728,2026-06-22T15:12:00-07:00,CR-KIT-001,3,12.34,card,summer_ops
SQ-001729,2026-06-05T15:37:00-07:00,CR-PATCH-001,2,13.53,card,summer_ops
SQ-001730,2026-06-08T18:54:00-07:00,CR-PATCH-008,1,23.2,cash,summer_ops
SQ-001731,2026-06-21T18:31:00-07:00,CR-PATCH-008,1,23.2,card,summer_ops
SQ-001732,2026-06-19T12:47:00-07:00,CR-KIT-005,2,40.38,card,summer_ops
SQ-001733,2026-06-06T19:37:00-07:00,CR-PATCH-007,1,34.33,card,summer_ops
