vpn_session_id,session_start_cet,session_end_cet,user_id,gateway,client_ip,bytes_transferred
VPN-000747,2025-04-02T18:31:00+01:00,2025-04-02T18:32:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.33,751616
VPN-000748,2025-04-02T18:54:00+01:00,2025-04-02T18:55:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.22,80896
VPN-000749,2025-04-02T16:15:00+01:00,2025-04-02T16:16:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.82,415744
VPN-000750,2025-04-02T18:52:00+01:00,2025-04-02T18:53:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.91,279552
VPN-000751,2025-04-02T17:04:00+01:00,2025-04-02T17:05:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.66,25600
VPN-000752,2025-04-02T17:01:00+01:00,2025-04-02T17:02:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.45,487424
VPN-000753,2025-04-03T18:26:00+01:00,2025-04-03T18:27:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.71,118784
VPN-000754,2025-04-03T18:41:00+01:00,2025-04-03T18:42:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.78,96256
VPN-000755,2025-04-03T16:26:00+01:00,2025-04-03T16:27:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.94,37888
VPN-000756,2025-04-03T18:47:00+01:00,2025-04-03T18:48:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.62,323584
VPN-000757,2025-04-03T16:37:00+01:00,2025-04-03T16:38:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.99,175104
VPN-000758,2025-04-03T16:56:00+01:00,2025-04-03T16:57:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.45,111616
VPN-000759,2025-04-03T17:08:00+01:00,2025-04-03T17:09:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.39,20480
VPN-000760,2025-04-04T17:35:00+01:00,2025-04-04T17:36:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.20,765952
VPN-000761,2025-04-04T17:10:00+01:00,2025-04-04T17:11:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.70,138240
VPN-000762,2025-04-04T18:17:00+01:00,2025-04-04T18:18:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.29,557056
VPN-000763,2025-04-04T17:14:00+01:00,2025-04-04T17:15:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.27,531456
VPN-000764,2025-04-04T16:49:00+01:00,2025-04-04T16:50:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.80,521216
VPN-000765,2025-04-04T18:15:00+01:00,2025-04-04T18:16:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.99,741376
VPN-000766,2025-04-04T16:01:00+01:00,2025-04-04T16:02:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.15,580608
VPN-000767,2025-04-04T16:13:00+01:00,2025-04-04T16:14:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.67,160768
VPN-000768,2025-04-07T16:20:00+01:00,2025-04-07T16:21:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.45,607232
VPN-000769,2025-04-07T17:36:00+01:00,2025-04-07T17:37:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.55,49152
VPN-000770,2025-04-07T17:13:00+01:00,2025-04-07T17:14:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.52,710656
VPN-000771,2025-04-07T16:34:00+01:00,2025-04-07T16:35:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.77,369664
VPN-000772,2025-04-07T16:26:00+01:00,2025-04-07T16:27:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.46,360448
VPN-000773,2025-04-07T17:59:00+01:00,2025-04-07T18:00:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.28,192512
VPN-000774,2025-04-08T17:15:00+01:00,2025-04-08T17:16:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.27,175104
VPN-000775,2025-04-08T18:24:00+01:00,2025-04-08T18:25:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.10,818176
VPN-000776,2025-04-08T17:51:00+01:00,2025-04-08T17:52:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.37,824320
VPN-000777,2025-04-08T18:36:00+01:00,2025-04-08T18:37:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.60,494592
VPN-000778,2025-04-08T17:56:00+01:00,2025-04-08T17:57:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.8,258048
VPN-000779,2025-04-08T17:34:00+01:00,2025-04-08T17:35:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.14,41984
VPN-000780,2025-04-08T18:03:00+01:00,2025-04-08T18:04:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.62,661504
VPN-000781,2025-04-08T17:09:00+01:00,2025-04-08T17:10:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.30,424960
VPN-000782,2025-04-09T18:42:00+01:00,2025-04-09T18:43:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.51,55296
VPN-000783,2025-04-09T16:17:00+01:00,2025-04-09T16:18:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.63,673792
VPN-000784,2025-04-09T18:20:00+01:00,2025-04-09T18:21:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.30,147456
VPN-000785,2025-04-09T17:27:00+01:00,2025-04-09T17:28:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.65,867328
VPN-000786,2025-04-09T16:45:00+01:00,2025-04-09T16:46:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.20,898048
VPN-000787,2025-04-10T16:46:00+01:00,2025-04-10T16:47:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.3,299008
VPN-000788,2025-04-10T18:09:00+01:00,2025-04-10T18:10:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.26,825344
VPN-000789,2025-04-10T17:32:00+01:00,2025-04-10T17:33:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.61,209920
VPN-000790,2025-04-10T16:02:00+01:00,2025-04-10T16:03:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.16,856064
VPN-000791,2025-04-10T16:54:00+01:00,2025-04-10T16:55:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.63,175104
VPN-000792,2025-04-10T17:46:00+01:00,2025-04-10T17:47:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.36,289792
VPN-000793,2025-04-10T17:03:00+01:00,2025-04-10T17:04:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.84,257024
VPN-000794,2025-04-11T16:06:00+01:00,2025-04-11T16:07:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.22,95232
VPN-000795,2025-04-11T18:43:00+01:00,2025-04-11T18:44:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.15,713728
VPN-000796,2025-04-11T16:19:00+01:00,2025-04-11T16:20:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.40,629760
VPN-000797,2025-04-11T16:49:00+01:00,2025-04-11T16:50:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.27,794624
VPN-000798,2025-04-11T17:43:00+01:00,2025-04-11T17:44:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.82,612352
VPN-000799,2025-04-11T18:54:00+01:00,2025-04-11T18:55:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.71,75776
VPN-000800,2025-04-11T16:43:00+01:00,2025-04-11T16:44:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.48,238592
VPN-000801,2025-04-14T16:40:00+01:00,2025-04-14T16:41:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.19,65536
VPN-000802,2025-04-14T18:57:00+01:00,2025-04-14T18:58:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.32,222208
VPN-000803,2025-04-14T18:02:00+01:00,2025-04-14T18:03:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.39,227328
VPN-000804,2025-04-14T17:11:00+01:00,2025-04-14T17:12:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.67,231424
VPN-000805,2025-04-14T18:18:00+01:00,2025-04-14T18:19:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.76,294912
VPN-000806,2025-04-14T17:41:00+01:00,2025-04-14T17:42:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.23,595968
VPN-000807,2025-04-14T18:24:00+01:00,2025-04-14T18:25:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.15,587776
VPN-000808,2025-04-15T16:21:00+01:00,2025-04-15T16:22:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.63,683008
VPN-000809,2025-04-15T17:10:00+01:00,2025-04-15T17:11:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.29,472064
VPN-000810,2025-04-15T16:37:00+01:00,2025-04-15T16:38:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.5,110592
VPN-000811,2025-04-15T16:49:00+01:00,2025-04-15T16:50:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.34,823296
VPN-000812,2025-04-15T17:09:00+01:00,2025-04-15T17:10:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.97,820224
VPN-000813,2025-04-15T17:02:00+01:00,2025-04-15T17:03:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.11,330752
VPN-000814,2025-04-15T18:35:00+01:00,2025-04-15T18:36:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.76,333824
VPN-000815,2025-04-16T18:19:00+01:00,2025-04-16T18:20:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.46,544768
VPN-000816,2025-04-16T17:35:00+01:00,2025-04-16T17:36:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.18,219136
VPN-000817,2025-04-16T17:56:00+01:00,2025-04-16T17:57:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.31,259072
VPN-000818,2025-04-16T16:49:00+01:00,2025-04-16T16:50:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.56,287744
VPN-000819,2025-04-16T16:08:00+01:00,2025-04-16T16:09:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.26,129024
VPN-000820,2025-04-16T17:54:00+01:00,2025-04-16T17:55:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.67,156672
VPN-000821,2025-04-16T17:54:00+01:00,2025-04-16T17:55:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.33,248832
VPN-000822,2025-04-16T16:21:00+01:00,2025-04-16T16:22:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.88,735232
VPN-000823,2025-04-17T16:33:00+01:00,2025-04-17T16:34:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.48,377856
VPN-000824,2025-04-17T17:37:00+01:00,2025-04-17T17:38:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.81,268288
VPN-000825,2025-04-17T18:35:00+01:00,2025-04-17T18:36:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.91,615424
VPN-000826,2025-04-17T16:05:00+01:00,2025-04-17T16:06:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.19,815104
VPN-000827,2025-04-17T16:42:00+01:00,2025-04-17T16:43:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.54,856064
VPN-000828,2025-04-17T17:42:00+01:00,2025-04-17T17:43:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.40,378880
VPN-000829,2025-04-17T16:17:00+01:00,2025-04-17T16:18:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.16,212992
VPN-000830,2025-04-17T18:49:00+01:00,2025-04-17T18:50:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.7,823296
VPN-000831,2025-04-18T17:53:00+01:00,2025-04-18T17:54:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.69,449536
VPN-000832,2025-04-18T18:04:00+01:00,2025-04-18T18:05:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.96,87040
VPN-000833,2025-04-18T18:16:00+01:00,2025-04-18T18:17:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.46,216064
VPN-000834,2025-04-18T18:11:00+01:00,2025-04-18T18:12:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.25,861184
VPN-000835,2025-04-18T18:47:00+01:00,2025-04-18T18:48:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.62,473088
VPN-000836,2025-04-18T17:21:00+01:00,2025-04-18T17:22:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.54,655360
VPN-000837,2025-04-18T16:10:00+01:00,2025-04-18T16:11:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.19,427008
VPN-000838,2025-04-18T18:37:00+01:00,2025-04-18T18:38:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.87,656384
VPN-000839,2025-04-21T16:13:00+01:00,2025-04-21T16:14:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.28,881664
VPN-000840,2025-04-21T16:11:00+01:00,2025-04-21T16:12:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.13,596992
VPN-000841,2025-04-21T18:41:00+01:00,2025-04-21T18:42:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.48,75776
VPN-000842,2025-04-21T17:12:00+01:00,2025-04-21T17:13:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.51,355328
VPN-000843,2025-04-21T17:02:00+01:00,2025-04-21T17:03:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.18,241664
VPN-000844,2025-04-21T17:46:00+01:00,2025-04-21T17:47:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.48,260096
VPN-000845,2025-04-21T18:16:00+01:00,2025-04-21T18:17:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.92,557056
VPN-000846,2025-04-21T17:48:00+01:00,2025-04-21T17:49:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.94,317440
VPN-000847,2025-04-22T16:32:00+01:00,2025-04-22T16:33:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.55,770048
VPN-000848,2025-04-22T18:59:00+01:00,2025-04-22T19:00:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.83,605184
VPN-000849,2025-04-22T16:22:00+01:00,2025-04-22T16:23:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.85,882688
VPN-000850,2025-04-22T16:44:00+01:00,2025-04-22T16:45:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.86,337920
VPN-000851,2025-04-22T18:46:00+01:00,2025-04-22T18:47:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.40,358400
VPN-000852,2025-04-22T18:10:00+01:00,2025-04-22T18:11:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.56,293888
VPN-000853,2025-04-22T16:09:00+01:00,2025-04-22T16:10:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.3,803840
VPN-000854,2025-04-22T17:18:00+01:00,2025-04-22T17:19:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.44,740352
VPN-000855,2025-04-23T17:08:00+01:00,2025-04-23T17:09:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.54,194560
VPN-000856,2025-04-23T17:18:00+01:00,2025-04-23T17:19:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.53,425984
VPN-000857,2025-04-23T17:12:00+01:00,2025-04-23T17:13:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.60,288768
VPN-000858,2025-04-23T18:41:00+01:00,2025-04-23T18:42:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.47,504832
VPN-000859,2025-04-23T16:37:00+01:00,2025-04-23T16:38:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.94,266240
VPN-000860,2025-04-23T18:01:00+01:00,2025-04-23T18:02:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.6,661504
VPN-000861,2025-04-23T18:38:00+01:00,2025-04-23T18:39:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.84,23552
VPN-000862,2025-04-23T18:56:00+01:00,2025-04-23T18:57:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.78,739328
VPN-000863,2025-04-24T16:13:00+01:00,2025-04-24T16:14:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.16,764928
VPN-000864,2025-04-24T18:49:00+01:00,2025-04-24T18:50:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.95,622592
VPN-000865,2025-04-24T16:24:00+01:00,2025-04-24T16:25:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.91,522240
VPN-000866,2025-04-24T17:02:00+01:00,2025-04-24T17:03:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.11,890880
VPN-000867,2025-04-24T17:31:00+01:00,2025-04-24T17:32:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.56,838656
VPN-000868,2025-04-24T16:08:00+01:00,2025-04-24T16:09:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.71,472064
VPN-000869,2025-04-25T18:34:00+01:00,2025-04-25T18:35:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.27,817152
VPN-000870,2025-04-25T17:31:00+01:00,2025-04-25T17:32:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.84,282624
VPN-000871,2025-04-25T16:58:00+01:00,2025-04-25T17:00:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.94,433152
VPN-000872,2025-04-25T17:37:00+01:00,2025-04-25T17:38:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.91,485376
VPN-000873,2025-04-25T18:20:00+01:00,2025-04-25T18:21:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.25,477184
VPN-000874,2025-04-25T17:33:00+01:00,2025-04-25T17:34:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.55,435200
VPN-000875,2025-04-25T18:30:00+01:00,2025-04-25T18:31:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.38,219136
VPN-000876,2025-04-28T17:32:00+01:00,2025-04-28T17:33:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.58,598016
VPN-000877,2025-04-28T17:59:00+01:00,2025-04-28T18:00:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.93,591872
VPN-000878,2025-04-28T17:34:00+01:00,2025-04-28T17:35:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.86,244736
VPN-000879,2025-04-28T18:57:00+01:00,2025-04-28T18:58:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.64,276480
VPN-000880,2025-04-28T18:36:00+01:00,2025-04-28T18:37:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.70,219136
VPN-000881,2025-04-28T18:44:00+01:00,2025-04-28T18:45:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.27,28672
VPN-000882,2025-04-28T18:56:00+01:00,2025-04-28T18:57:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.29,503808
VPN-000883,2025-04-29T16:07:00+01:00,2025-04-29T16:08:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.60,352256
VPN-000884,2025-04-29T17:33:00+01:00,2025-04-29T17:34:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.66,265216
VPN-000885,2025-04-29T18:58:00+01:00,2025-04-29T19:00:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.26,675840
VPN-000886,2025-04-29T16:35:00+01:00,2025-04-29T16:36:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.10,843776
VPN-000887,2025-04-29T17:36:00+01:00,2025-04-29T17:37:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.92,476160
VPN-000888,2025-04-29T17:37:00+01:00,2025-04-29T17:38:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.73,756736
VPN-000889,2025-04-30T18:19:00+01:00,2025-04-30T18:20:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.47,896000
VPN-000890,2025-04-30T17:18:00+01:00,2025-04-30T17:19:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.43,103424
VPN-000891,2025-04-30T18:49:00+01:00,2025-04-30T18:50:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.81,429056
VPN-000892,2025-04-30T16:42:00+01:00,2025-04-30T16:43:00+01:00,K.HANSEN,gw-sthlm-01,10.24.12.16,122880
VPN-000893,2025-04-30T17:34:00+01:00,2025-04-30T17:35:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.21,756736
VPN-000894,2025-04-30T17:49:00+01:00,2025-04-30T17:50:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.20,129024
VPN-000895,2025-04-30T16:52:00+01:00,2025-04-30T16:53:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.5,389120
VPN-000896,2025-05-01T17:26:00+01:00,2025-05-01T17:27:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.50,606208
VPN-000897,2025-05-01T17:17:00+01:00,2025-05-01T17:18:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.15,166912
VPN-000898,2025-05-01T18:28:00+01:00,2025-05-01T18:29:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.25,811008
VPN-000899,2025-05-01T17:06:00+01:00,2025-05-01T17:07:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.22,185344
VPN-000900,2025-05-01T18:30:00+01:00,2025-05-01T18:31:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.34,432128
VPN-000901,2025-05-01T17:20:00+01:00,2025-05-01T17:21:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.48,520192
VPN-000902,2025-05-01T17:11:00+01:00,2025-05-01T17:12:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.12,26624
VPN-000903,2025-05-01T18:48:00+01:00,2025-05-01T18:49:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.56,728064
VPN-000904,2025-05-02T17:00:00+01:00,2025-05-02T17:01:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.14,75776
VPN-000905,2025-05-02T16:14:00+01:00,2025-05-02T16:15:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.69,890880
VPN-000906,2025-05-02T16:16:00+01:00,2025-05-02T16:17:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.15,203776
VPN-000907,2025-05-02T16:47:00+01:00,2025-05-02T16:48:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.27,620544
VPN-000908,2025-05-02T17:50:00+01:00,2025-05-02T17:51:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.37,118784
VPN-000909,2025-05-05T17:24:00+01:00,2025-05-05T17:25:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.63,745472
VPN-000910,2025-05-05T16:40:00+01:00,2025-05-05T16:41:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.16,123904
VPN-000911,2025-05-05T18:20:00+01:00,2025-05-05T18:21:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.95,817152
VPN-000912,2025-05-05T18:31:00+01:00,2025-05-05T18:32:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.10,354304
VPN-000913,2025-05-05T17:36:00+01:00,2025-05-05T17:37:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.36,249856
VPN-000914,2025-05-05T16:49:00+01:00,2025-05-05T16:50:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.89,178176
VPN-000915,2025-05-05T16:44:00+01:00,2025-05-05T16:45:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.58,703488
VPN-000916,2025-05-06T17:35:00+01:00,2025-05-06T17:36:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.11,135168
VPN-000917,2025-05-06T17:04:00+01:00,2025-05-06T17:05:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.18,324608
VPN-000918,2025-05-06T16:05:00+01:00,2025-05-06T16:06:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.9,293888
VPN-000919,2025-05-06T18:44:00+01:00,2025-05-06T18:45:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.51,910336
VPN-000920,2025-05-06T16:40:00+01:00,2025-05-06T16:41:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.12.19,343040
VPN-000921,2025-05-06T18:07:00+01:00,2025-05-06T18:08:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.10,547840
VPN-000922,2025-05-06T18:27:00+01:00,2025-05-06T18:28:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.70,447488
VPN-000923,2025-05-06T17:24:00+01:00,2025-05-06T17:25:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.5,918528
VPN-000924,2025-05-07T18:42:00+01:00,2025-05-07T18:43:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.70,568320
VPN-000925,2025-05-07T16:11:00+01:00,2025-05-07T16:12:00+01:00,F.WALLIN,gw-sthlm-01,10.24.11.36,431104
VPN-000926,2025-05-07T18:14:00+01:00,2025-05-07T18:15:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.31,261120
VPN-000927,2025-05-07T18:39:00+01:00,2025-05-07T18:40:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.39,427008
VPN-000928,2025-05-07T16:39:00+01:00,2025-05-07T16:40:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.94,240640
VPN-000929,2025-05-07T16:13:00+01:00,2025-05-07T16:14:00+01:00,M.OHLIN,gw-sthlm-01,10.24.11.93,33792
VPN-000930,2025-05-07T18:35:00+01:00,2025-05-07T18:36:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.97,854016
VPN-000931,2025-05-08T16:07:00+01:00,2025-05-08T16:08:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.12.60,613376
VPN-000932,2025-05-08T18:21:00+01:00,2025-05-08T18:22:00+01:00,F.WALLIN,gw-sthlm-01,10.24.12.14,108544
VPN-000933,2025-05-08T18:19:00+01:00,2025-05-08T18:20:00+01:00,H.MOLIN,gw-sthlm-01,10.24.12.99,508928
VPN-000934,2025-05-08T17:40:00+01:00,2025-05-08T17:41:00+01:00,K.HANSEN,gw-sthlm-01,10.24.11.56,344064
VPN-000935,2025-05-08T17:06:00+01:00,2025-05-08T17:07:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.11.72,178176
VPN-000936,2025-05-08T16:19:00+01:00,2025-05-08T16:20:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.29,217088
VPN-000937,2025-05-08T17:40:00+01:00,2025-05-08T17:41:00+01:00,P.NILSSON,gw-sthlm-01,10.24.12.71,741376
VPN-000938,2025-05-09T17:03:00+01:00,2025-05-09T17:04:00+01:00,A.PALMBERG,gw-sthlm-01,10.24.11.87,774144
VPN-000939,2025-05-09T16:27:00+01:00,2025-05-09T16:28:00+01:00,H.MOLIN,gw-sthlm-01,10.24.11.70,178176
VPN-000940,2025-05-09T18:11:00+01:00,2025-05-09T18:12:00+01:00,K.LINDQVIST,gw-sthlm-01,10.24.11.87,181248
VPN-000941,2025-05-09T17:35:00+01:00,2025-05-09T17:36:00+01:00,L.SANDBERG,gw-sthlm-01,10.24.12.70,645120
VPN-000942,2025-05-09T17:54:00+01:00,2025-05-09T17:55:00+01:00,M.OHLIN,gw-sthlm-01,10.24.12.97,219136
VPN-000943,2025-05-09T17:15:00+01:00,2025-05-09T17:16:00+01:00,P.NILSSON,gw-sthlm-01,10.24.11.48,731136
