invoice_id,vendor_rank,vendor_name,entity_code,invoice_date,period,amount_sek,cadence,msa_id,status,bank_movement_id,diversion_ref
INV-001557,34,Autoliv Sverige AB,VG-SE14,2025-01-01,2025-01,650452.0,monthly,MSA-0034,ok,BNK-001557,
INV-001558,34,Autoliv Sverige AB,VG-SE14,2025-02-01,2025-02,651017.0,monthly,MSA-0034,ok,BNK-001558,
INV-001559,34,Autoliv Sverige AB,VG-SE14,2025-03-01,2025-03,647629.0,monthly,MSA-0034,ok,BNK-001559,
INV-001560,34,Autoliv Sverige AB,VG-SE14,2025-04-01,2025-04,647422.0,monthly,MSA-0034,ok,BNK-001560,
INV-001561,34,Autoliv Sverige AB,VG-SE14,2025-05-01,2025-05,648280.0,monthly,MSA-0034,ok,BNK-001561,
INV-001562,34,Autoliv Sverige AB,VG-SE14,2025-06-01,2025-06,648479.0,monthly,MSA-0034,ok,BNK-001562,
INV-001563,34,Autoliv Sverige AB,VG-SE14,2025-07-01,2025-07,652447.0,monthly,MSA-0034,ok,BNK-001563,
INV-001564,34,Autoliv Sverige AB,VG-SE14,2025-08-01,2025-08,649035.0,monthly,MSA-0034,ok,BNK-001564,
INV-001565,34,Autoliv Sverige AB,VG-SE14,2025-09-01,2025-09,652410.0,monthly,MSA-0034,ok,BNK-001565,
INV-001566,34,Autoliv Sverige AB,VG-SE14,2025-10-01,2025-10,646785.0,monthly,MSA-0034,ok,BNK-001566,
INV-001567,34,Autoliv Sverige AB,VG-SE14,2025-11-01,2025-11,648963.0,monthly,MSA-0034,ok,BNK-001567,
INV-001568,34,Autoliv Sverige AB,VG-SE14,2025-12-01,2025-12,650238.0,monthly,MSA-0034,ok,BNK-001568,
INV-001569,35,SSAB AB,VG-SE1,2022-01-01,2022-01,633021.33,monthly,MSA-0035,ok,BNK-001569,
INV-001570,35,SSAB AB,VG-SE1,2022-02-01,2022-02,635752.33,monthly,MSA-0035,ok,BNK-001570,
INV-001571,35,SSAB AB,VG-SE1,2022-03-01,2022-03,637019.33,monthly,MSA-0035,ok,BNK-001571,
INV-001572,35,SSAB AB,VG-SE1,2022-04-01,2022-04,635514.33,monthly,MSA-0035,ok,BNK-001572,
INV-001573,35,SSAB AB,VG-SE1,2022-05-01,2022-05,634889.33,monthly,MSA-0035,ok,BNK-001573,
INV-001574,35,SSAB AB,VG-SE1,2022-06-01,2022-06,636961.33,monthly,MSA-0035,ok,BNK-001574,
INV-001575,35,SSAB AB,VG-SE1,2022-07-01,2022-07,634234.33,monthly,MSA-0035,ok,BNK-001575,
INV-001576,35,SSAB AB,VG-SE1,2022-08-01,2022-08,631608.33,monthly,MSA-0035,ok,BNK-001576,
INV-001577,35,SSAB AB,VG-SE1,2022-09-01,2022-09,637321.33,monthly,MSA-0035,ok,BNK-001577,
INV-001578,35,SSAB AB,VG-SE1,2022-10-01,2022-10,629893.33,monthly,MSA-0035,ok,BNK-001578,
INV-001579,35,SSAB AB,VG-SE1,2022-11-01,2022-11,632029.33,monthly,MSA-0035,ok,BNK-001579,
INV-001580,35,SSAB AB,VG-SE1,2022-12-01,2022-12,630113.33,monthly,MSA-0035,ok,BNK-001580,
INV-001581,35,SSAB AB,VG-SE1,2023-01-01,2023-01,630722.33,monthly,MSA-0035,ok,BNK-001581,
INV-001582,35,SSAB AB,VG-SE1,2023-02-01,2023-02,635097.33,monthly,MSA-0035,ok,BNK-001582,
INV-001583,35,SSAB AB,VG-SE1,2023-03-01,2023-03,634063.33,monthly,MSA-0035,ok,BNK-001583,
INV-001584,35,SSAB AB,VG-SE1,2023-04-01,2023-04,635364.33,monthly,MSA-0035,ok,BNK-001584,
INV-001585,35,SSAB AB,VG-SE1,2023-05-01,2023-05,633612.33,monthly,MSA-0035,ok,BNK-001585,
INV-001586,35,SSAB AB,VG-SE1,2023-06-01,2023-06,631345.33,monthly,MSA-0035,ok,BNK-001586,
INV-001587,35,SSAB AB,VG-SE1,2023-07-01,2023-07,632497.33,monthly,MSA-0035,ok,BNK-001587,
INV-001588,35,SSAB AB,VG-SE1,2023-08-01,2023-08,637201.33,monthly,MSA-0035,ok,BNK-001588,
INV-001589,35,SSAB AB,VG-SE1,2023-09-01,2023-09,634190.33,monthly,MSA-0035,ok,BNK-001589,
INV-001590,35,SSAB AB,VG-SE1,2023-10-01,2023-10,630024.33,monthly,MSA-0035,ok,BNK-001590,
INV-001591,35,SSAB AB,VG-SE1,2023-11-01,2023-11,633631.33,monthly,MSA-0035,ok,BNK-001591,
INV-001592,35,SSAB AB,VG-SE1,2023-12-01,2023-12,637207.33,monthly,MSA-0035,ok,BNK-001592,
INV-001593,35,SSAB AB,VG-SE1,2024-01-01,2024-01,629607.33,monthly,MSA-0035,ok,BNK-001593,
INV-001594,35,SSAB AB,VG-SE1,2024-02-01,2024-02,636664.33,monthly,MSA-0035,ok,BNK-001594,
INV-001595,35,SSAB AB,VG-SE1,2024-03-01,2024-03,633994.33,monthly,MSA-0035,ok,BNK-001595,
INV-001596,35,SSAB AB,VG-SE1,2024-04-01,2024-04,632612.33,monthly,MSA-0035,ok,BNK-001596,
INV-001597,35,SSAB AB,VG-SE1,2024-05-01,2024-05,629541.33,monthly,MSA-0035,ok,BNK-001597,
INV-001598,35,SSAB AB,VG-SE1,2024-06-01,2024-06,631997.33,monthly,MSA-0035,ok,BNK-001598,
INV-001599,35,SSAB AB,VG-SE1,2024-07-01,2024-07,634113.33,monthly,MSA-0035,ok,BNK-001599,
INV-001600,35,SSAB AB,VG-SE1,2024-08-01,2024-08,633133.33,monthly,MSA-0035,ok,BNK-001600,
INV-001601,35,SSAB AB,VG-SE1,2024-09-01,2024-09,633504.33,monthly,MSA-0035,ok,BNK-001601,
INV-001602,35,SSAB AB,VG-SE1,2024-10-01,2024-10,635386.33,monthly,MSA-0035,ok,BNK-001602,
INV-001603,35,SSAB AB,VG-SE1,2024-11-01,2024-11,636763.33,monthly,MSA-0035,ok,BNK-001603,
INV-001604,35,SSAB AB,VG-SE1,2024-12-01,2024-12,630010.33,monthly,MSA-0035,ok,BNK-001604,
INV-001605,35,SSAB AB,VG-SE1,2025-01-01,2025-01,635659.33,monthly,MSA-0035,ok,BNK-001605,
INV-001606,35,SSAB AB,VG-SE1,2025-02-01,2025-02,630909.33,monthly,MSA-0035,ok,BNK-001606,
INV-001607,35,SSAB AB,VG-SE1,2025-03-01,2025-03,630328.33,monthly,MSA-0035,ok,BNK-001607,
INV-001608,35,SSAB AB,VG-SE1,2025-04-01,2025-04,632700.33,monthly,MSA-0035,ok,BNK-001608,
INV-001609,35,SSAB AB,VG-SE1,2025-05-01,2025-05,635434.33,monthly,MSA-0035,ok,BNK-001609,
INV-001610,35,SSAB AB,VG-SE1,2025-06-01,2025-06,636961.33,monthly,MSA-0035,ok,BNK-001610,
INV-001611,35,SSAB AB,VG-SE1,2025-07-01,2025-07,631303.33,monthly,MSA-0035,ok,BNK-001611,
INV-001612,35,SSAB AB,VG-SE1,2025-08-01,2025-08,636576.33,monthly,MSA-0035,ok,BNK-001612,
INV-001613,35,SSAB AB,VG-SE1,2025-09-01,2025-09,634256.33,monthly,MSA-0035,ok,BNK-001613,
INV-001614,35,SSAB AB,VG-SE1,2025-10-01,2025-10,636658.33,monthly,MSA-0035,ok,BNK-001614,
INV-001615,35,SSAB AB,VG-SE1,2025-11-01,2025-11,636448.33,monthly,MSA-0035,ok,BNK-001615,
INV-001616,35,SSAB AB,VG-SE1,2025-12-01,2025-12,631663.33,monthly,MSA-0035,ok,BNK-001616,
INV-001617,36,Holmen AB,VG-SE2,2022-01-01,2022-01,1847225.0,quarterly,MSA-0036,ok,BNK-001617,
INV-001618,36,Holmen AB,VG-SE2,2022-04-01,2022-04,1846392.0,quarterly,MSA-0036,ok,BNK-001618,
INV-001619,36,Holmen AB,VG-SE2,2022-07-01,2022-07,1852619.0,quarterly,MSA-0036,ok,BNK-001619,
INV-001620,36,Holmen AB,VG-SE2,2022-10-01,2022-10,1852099.0,quarterly,MSA-0036,ok,BNK-001620,
INV-001621,36,Holmen AB,VG-SE2,2023-01-01,2023-01,1851351.0,quarterly,MSA-0036,ok,BNK-001621,
INV-001622,36,Holmen AB,VG-SE2,2023-04-01,2023-04,1848191.0,quarterly,MSA-0036,ok,BNK-001622,
INV-001623,36,Holmen AB,VG-SE2,2023-07-01,2023-07,1853855.0,quarterly,MSA-0036,ok,BNK-001623,
INV-001624,36,Holmen AB,VG-SE2,2023-10-01,2023-10,1852403.0,quarterly,MSA-0036,ok,BNK-001624,
INV-001625,36,Holmen AB,VG-SE2,2024-01-01,2024-01,1846156.0,quarterly,MSA-0036,ok,BNK-001625,
INV-001626,36,Holmen AB,VG-SE2,2024-04-01,2024-04,1846557.0,quarterly,MSA-0036,ok,BNK-001626,
INV-001627,36,Holmen AB,VG-SE2,2024-07-01,2024-07,1853117.0,quarterly,MSA-0036,ok,BNK-001627,
INV-001628,36,Holmen AB,VG-SE2,2024-10-01,2024-10,1851426.0,quarterly,MSA-0036,ok,BNK-001628,
INV-001629,36,Holmen AB,VG-SE2,2025-01-01,2025-01,1851252.0,quarterly,MSA-0036,ok,BNK-001629,
INV-001630,36,Holmen AB,VG-SE2,2025-04-01,2025-04,1850841.0,quarterly,MSA-0036,ok,BNK-001630,
INV-001631,36,Holmen AB,VG-SE2,2025-07-01,2025-07,1851825.0,quarterly,MSA-0036,ok,BNK-001631,
INV-001632,36,Holmen AB,VG-SE2,2025-10-01,2025-10,1852809.0,quarterly,MSA-0036,ok,BNK-001632,
INV-001633,37,SCA AB,VG-SE3,2022-01-01,2022-01,603260.0,monthly,MSA-0037,ok,BNK-001633,
INV-001634,37,SCA AB,VG-SE3,2022-02-01,2022-02,600548.0,monthly,MSA-0037,ok,BNK-001634,
INV-001635,37,SCA AB,VG-SE3,2022-03-01,2022-03,602784.0,monthly,MSA-0037,ok,BNK-001635,
INV-001636,37,SCA AB,VG-SE3,2022-04-01,2022-04,596069.0,monthly,MSA-0037,ok,BNK-001636,
INV-001637,37,SCA AB,VG-SE3,2022-05-01,2022-05,603520.0,monthly,MSA-0037,ok,BNK-001637,
INV-001638,37,SCA AB,VG-SE3,2022-06-01,2022-06,598639.0,monthly,MSA-0037,ok,BNK-001638,
INV-001639,37,SCA AB,VG-SE3,2022-07-01,2022-07,598218.0,monthly,MSA-0037,ok,BNK-001639,
INV-001640,37,SCA AB,VG-SE3,2022-08-01,2022-08,603299.0,monthly,MSA-0037,ok,BNK-001640,
INV-001641,37,SCA AB,VG-SE3,2022-09-01,2022-09,602799.0,monthly,MSA-0037,ok,BNK-001641,
INV-001642,37,SCA AB,VG-SE3,2022-10-01,2022-10,601366.0,monthly,MSA-0037,ok,BNK-001642,
INV-001643,37,SCA AB,VG-SE3,2022-11-01,2022-11,599211.0,monthly,MSA-0037,ok,BNK-001643,
INV-001644,37,SCA AB,VG-SE3,2022-12-01,2022-12,599189.0,monthly,MSA-0037,ok,BNK-001644,
INV-001645,37,SCA AB,VG-SE3,2023-01-01,2023-01,601744.0,monthly,MSA-0037,ok,BNK-001645,
INV-001646,37,SCA AB,VG-SE3,2023-02-01,2023-02,598049.0,monthly,MSA-0037,ok,BNK-001646,
INV-001647,37,SCA AB,VG-SE3,2023-03-01,2023-03,599980.0,monthly,MSA-0037,ok,BNK-001647,
INV-001648,37,SCA AB,VG-SE3,2023-04-01,2023-04,600576.0,monthly,MSA-0037,ok,BNK-001648,
INV-001649,37,SCA AB,VG-SE3,2023-05-01,2023-05,598546.0,monthly,MSA-0037,ok,BNK-001649,
INV-001650,37,SCA AB,VG-SE3,2023-06-01,2023-06,599931.0,monthly,MSA-0037,ok,BNK-001650,
INV-001651,37,SCA AB,VG-SE3,2023-07-01,2023-07,599263.0,monthly,MSA-0037,ok,BNK-001651,
INV-001652,37,SCA AB,VG-SE3,2023-08-01,2023-08,599833.0,monthly,MSA-0037,ok,BNK-001652,
INV-001653,37,SCA AB,VG-SE3,2023-09-01,2023-09,600420.0,monthly,MSA-0037,ok,BNK-001653,
INV-001654,37,SCA AB,VG-SE3,2023-10-01,2023-10,596720.0,monthly,MSA-0037,ok,BNK-001654,
INV-001655,37,SCA AB,VG-SE3,2023-11-01,2023-11,603385.0,monthly,MSA-0037,ok,BNK-001655,
INV-001656,37,SCA AB,VG-SE3,2023-12-01,2023-12,600308.0,monthly,MSA-0037,ok,BNK-001656,
INV-001657,37,SCA AB,VG-SE3,2024-01-01,2024-01,597284.0,monthly,MSA-0037,ok,BNK-001657,
INV-001658,37,SCA AB,VG-SE3,2024-02-01,2024-02,601227.0,monthly,MSA-0037,ok,BNK-001658,
INV-001659,37,SCA AB,VG-SE3,2024-03-01,2024-03,596408.0,monthly,MSA-0037,ok,BNK-001659,
INV-001660,37,SCA AB,VG-SE3,2024-04-01,2024-04,602109.0,monthly,MSA-0037,ok,BNK-001660,
INV-001661,37,SCA AB,VG-SE3,2024-05-01,2024-05,602398.0,monthly,MSA-0037,ok,BNK-001661,
INV-001662,37,SCA AB,VG-SE3,2024-06-01,2024-06,598675.0,monthly,MSA-0037,ok,BNK-001662,
INV-001663,37,SCA AB,VG-SE3,2024-07-01,2024-07,600258.0,monthly,MSA-0037,ok,BNK-001663,
INV-001664,37,SCA AB,VG-SE3,2024-08-01,2024-08,596508.0,monthly,MSA-0037,ok,BNK-001664,
INV-001665,37,SCA AB,VG-SE3,2024-09-01,2024-09,601907.0,monthly,MSA-0037,ok,BNK-001665,
INV-001666,37,SCA AB,VG-SE3,2024-10-01,2024-10,600187.0,monthly,MSA-0037,ok,BNK-001666,
INV-001667,37,SCA AB,VG-SE3,2024-11-01,2024-11,596738.0,monthly,MSA-0037,ok,BNK-001667,
INV-001668,37,SCA AB,VG-SE3,2024-12-01,2024-12,602832.0,monthly,MSA-0037,ok,BNK-001668,
INV-001669,37,SCA AB,VG-SE3,2025-01-01,2025-01,597696.0,monthly,MSA-0037,ok,BNK-001669,
INV-001670,37,SCA AB,VG-SE3,2025-02-01,2025-02,597199.0,monthly,MSA-0037,ok,BNK-001670,
INV-001671,37,SCA AB,VG-SE3,2025-03-01,2025-03,602553.0,monthly,MSA-0037,ok,BNK-001671,
INV-001672,37,SCA AB,VG-SE3,2025-04-01,2025-04,600981.0,monthly,MSA-0037,ok,BNK-001672,
INV-001673,37,SCA AB,VG-SE3,2025-05-01,2025-05,599015.0,monthly,MSA-0037,ok,BNK-001673,
INV-001674,37,SCA AB,VG-SE3,2025-06-01,2025-06,602748.0,monthly,MSA-0037,ok,BNK-001674,
INV-001675,37,SCA AB,VG-SE3,2025-07-01,2025-07,596555.0,monthly,MSA-0037,ok,BNK-001675,
INV-001676,37,SCA AB,VG-SE3,2025-08-01,2025-08,598878.0,monthly,MSA-0037,ok,BNK-001676,
INV-001677,37,SCA AB,VG-SE3,2025-09-01,2025-09,602908.0,monthly,MSA-0037,ok,BNK-001677,
INV-001678,37,SCA AB,VG-SE3,2025-10-01,2025-10,601451.0,monthly,MSA-0037,ok,BNK-001678,
INV-001679,37,SCA AB,VG-SE3,2025-11-01,2025-11,602177.0,monthly,MSA-0037,ok,BNK-001679,
INV-001680,37,SCA AB,VG-SE3,2025-12-01,2025-12,600498.0,monthly,MSA-0037,ok,BNK-001680,
INV-001681,38,Billerud AB,VG-SE4,2022-01-01,2022-01,582393.33,monthly,MSA-0038,ok,BNK-001681,
INV-001682,38,Billerud AB,VG-SE4,2022-02-01,2022-02,581599.33,monthly,MSA-0038,ok,BNK-001682,
INV-001683,38,Billerud AB,VG-SE4,2022-03-01,2022-03,584228.33,monthly,MSA-0038,ok,BNK-001683,
INV-001684,38,Billerud AB,VG-SE4,2022-04-01,2022-04,586860.33,monthly,MSA-0038,ok,BNK-001684,
INV-001685,38,Billerud AB,VG-SE4,2022-05-01,2022-05,581760.33,monthly,MSA-0038,ok,BNK-001685,
INV-001686,38,Billerud AB,VG-SE4,2022-06-01,2022-06,586474.33,monthly,MSA-0038,ok,BNK-001686,
INV-001687,38,Billerud AB,VG-SE4,2022-07-01,2022-07,586424.33,monthly,MSA-0038,ok,BNK-001687,
INV-001688,38,Billerud AB,VG-SE4,2022-08-01,2022-08,585052.33,monthly,MSA-0038,ok,BNK-001688,
INV-001689,38,Billerud AB,VG-SE4,2022-09-01,2022-09,586023.33,monthly,MSA-0038,ok,BNK-001689,
INV-001690,38,Billerud AB,VG-SE4,2022-10-01,2022-10,587135.33,monthly,MSA-0038,ok,BNK-001690,
INV-001691,38,Billerud AB,VG-SE4,2022-11-01,2022-11,584120.33,monthly,MSA-0038,ok,BNK-001691,
INV-001692,38,Billerud AB,VG-SE4,2022-12-01,2022-12,579406.33,monthly,MSA-0038,ok,BNK-001692,
INV-001693,38,Billerud AB,VG-SE4,2023-01-01,2023-01,586828.33,monthly,MSA-0038,ok,BNK-001693,
INV-001694,38,Billerud AB,VG-SE4,2023-02-01,2023-02,579835.33,monthly,MSA-0038,ok,BNK-001694,
INV-001695,38,Billerud AB,VG-SE4,2023-03-01,2023-03,579864.33,monthly,MSA-0038,ok,BNK-001695,
INV-001696,38,Billerud AB,VG-SE4,2023-04-01,2023-04,586781.33,monthly,MSA-0038,ok,BNK-001696,
INV-001697,38,Billerud AB,VG-SE4,2023-05-01,2023-05,583194.33,monthly,MSA-0038,ok,BNK-001697,
INV-001698,38,Billerud AB,VG-SE4,2023-06-01,2023-06,580736.33,monthly,MSA-0038,ok,BNK-001698,
INV-001699,38,Billerud AB,VG-SE4,2023-07-01,2023-07,579588.33,monthly,MSA-0038,ok,BNK-001699,
INV-001700,38,Billerud AB,VG-SE4,2023-08-01,2023-08,581251.33,monthly,MSA-0038,ok,BNK-001700,
INV-001701,38,Billerud AB,VG-SE4,2023-09-01,2023-09,585597.33,monthly,MSA-0038,ok,BNK-001701,
INV-001702,38,Billerud AB,VG-SE4,2023-10-01,2023-10,587155.33,monthly,MSA-0038,ok,BNK-001702,
INV-001703,38,Billerud AB,VG-SE4,2023-11-01,2023-11,584840.33,monthly,MSA-0038,ok,BNK-001703,
INV-001704,38,Billerud AB,VG-SE4,2023-12-01,2023-12,580844.33,monthly,MSA-0038,ok,BNK-001704,
INV-001705,38,Billerud AB,VG-SE4,2024-01-01,2024-01,583692.33,monthly,MSA-0038,ok,BNK-001705,
INV-001706,38,Billerud AB,VG-SE4,2024-02-01,2024-02,587219.33,monthly,MSA-0038,ok,BNK-001706,
INV-001707,38,Billerud AB,VG-SE4,2024-03-01,2024-03,582398.33,monthly,MSA-0038,ok,BNK-001707,
INV-001708,38,Billerud AB,VG-SE4,2024-04-01,2024-04,585562.33,monthly,MSA-0038,ok,BNK-001708,
INV-001709,38,Billerud AB,VG-SE4,2024-05-01,2024-05,584342.33,monthly,MSA-0038,ok,BNK-001709,
INV-001710,38,Billerud AB,VG-SE4,2024-06-01,2024-06,580208.33,monthly,MSA-0038,ok,BNK-001710,
INV-001711,38,Billerud AB,VG-SE4,2024-07-01,2024-07,582919.33,monthly,MSA-0038,ok,BNK-001711,
INV-001712,38,Billerud AB,VG-SE4,2024-08-01,2024-08,586696.33,monthly,MSA-0038,ok,BNK-001712,
INV-001713,38,Billerud AB,VG-SE4,2024-09-01,2024-09,581921.33,monthly,MSA-0038,ok,BNK-001713,
INV-001714,38,Billerud AB,VG-SE4,2024-10-01,2024-10,579452.33,monthly,MSA-0038,ok,BNK-001714,
INV-001715,38,Billerud AB,VG-SE4,2024-11-01,2024-11,584601.33,monthly,MSA-0038,ok,BNK-001715,
INV-001716,38,Billerud AB,VG-SE4,2024-12-01,2024-12,580916.33,monthly,MSA-0038,ok,BNK-001716,
INV-001717,38,Billerud AB,VG-SE4,2025-01-01,2025-01,583060.33,monthly,MSA-0038,ok,BNK-001717,
INV-001718,38,Billerud AB,VG-SE4,2025-02-01,2025-02,579458.33,monthly,MSA-0038,ok,BNK-001718,
INV-001719,38,Billerud AB,VG-SE4,2025-03-01,2025-03,581910.33,monthly,MSA-0038,ok,BNK-001719,
INV-001720,38,Billerud AB,VG-SE4,2025-04-01,2025-04,583127.33,monthly,MSA-0038,ok,BNK-001720,
INV-001721,38,Billerud AB,VG-SE4,2025-05-01,2025-05,582803.33,monthly,MSA-0038,ok,BNK-001721,
INV-001722,38,Billerud AB,VG-SE4,2025-06-01,2025-06,586541.33,monthly,MSA-0038,ok,BNK-001722,
INV-001723,38,Billerud AB,VG-SE4,2025-07-01,2025-07,580028.33,monthly,MSA-0038,ok,BNK-001723,
INV-001724,38,Billerud AB,VG-SE4,2025-08-01,2025-08,583114.33,monthly,MSA-0038,ok,BNK-001724,
INV-001725,38,Billerud AB,VG-SE4,2025-09-01,2025-09,586063.33,monthly,MSA-0038,ok,BNK-001725,
INV-001726,38,Billerud AB,VG-SE4,2025-10-01,2025-10,582173.33,monthly,MSA-0038,ok,BNK-001726,
INV-001727,38,Billerud AB,VG-SE4,2025-11-01,2025-11,586738.33,monthly,MSA-0038,ok,BNK-001727,
INV-001728,38,Billerud AB,VG-SE4,2025-12-01,2025-12,580957.33,monthly,MSA-0038,ok,BNK-001728,
INV-001729,39,Stora Enso AB,VG-SE5,2022-01-01,2022-01,569901.67,monthly,MSA-0039,ok,BNK-001729,
INV-001730,39,Stora Enso AB,VG-SE5,2022-02-01,2022-02,569184.67,monthly,MSA-0039,ok,BNK-001730,
INV-001731,39,Stora Enso AB,VG-SE5,2022-03-01,2022-03,570525.67,monthly,MSA-0039,ok,BNK-001731,
INV-001732,39,Stora Enso AB,VG-SE5,2022-04-01,2022-04,565017.67,monthly,MSA-0039,ok,BNK-001732,
INV-001733,39,Stora Enso AB,VG-SE5,2022-05-01,2022-05,569661.67,monthly,MSA-0039,ok,BNK-001733,
INV-001734,39,Stora Enso AB,VG-SE5,2022-06-01,2022-06,568533.67,monthly,MSA-0039,ok,BNK-001734,
INV-001735,39,Stora Enso AB,VG-SE5,2022-07-01,2022-07,568238.67,monthly,MSA-0039,ok,BNK-001735,
INV-001736,39,Stora Enso AB,VG-SE5,2022-08-01,2022-08,568524.67,monthly,MSA-0039,ok,BNK-001736,
INV-001737,39,Stora Enso AB,VG-SE5,2022-09-01,2022-09,568923.67,monthly,MSA-0039,ok,BNK-001737,
INV-001738,39,Stora Enso AB,VG-SE5,2022-10-01,2022-10,568437.67,monthly,MSA-0039,ok,BNK-001738,
INV-001739,39,Stora Enso AB,VG-SE5,2022-11-01,2022-11,567093.67,monthly,MSA-0039,ok,BNK-001739,
INV-001740,39,Stora Enso AB,VG-SE5,2022-12-01,2022-12,569692.67,monthly,MSA-0039,ok,BNK-001740,
INV-001741,39,Stora Enso AB,VG-SE5,2023-01-01,2023-01,570394.67,monthly,MSA-0039,ok,BNK-001741,
INV-001742,39,Stora Enso AB,VG-SE5,2023-02-01,2023-02,563474.67,monthly,MSA-0039,ok,BNK-001742,
INV-001743,39,Stora Enso AB,VG-SE5,2023-03-01,2023-03,570620.67,monthly,MSA-0039,ok,BNK-001743,
INV-001744,39,Stora Enso AB,VG-SE5,2023-04-01,2023-04,563269.67,monthly,MSA-0039,ok,BNK-001744,
INV-001745,39,Stora Enso AB,VG-SE5,2023-05-01,2023-05,570180.67,monthly,MSA-0039,ok,BNK-001745,
INV-001746,39,Stora Enso AB,VG-SE5,2023-06-01,2023-06,562735.67,monthly,MSA-0039,ok,BNK-001746,
INV-001747,39,Stora Enso AB,VG-SE5,2023-07-01,2023-07,565768.67,monthly,MSA-0039,ok,BNK-001747,
INV-001748,39,Stora Enso AB,VG-SE5,2023-08-01,2023-08,566429.67,monthly,MSA-0039,ok,BNK-001748,
INV-001749,39,Stora Enso AB,VG-SE5,2023-09-01,2023-09,563235.67,monthly,MSA-0039,ok,BNK-001749,
INV-001750,39,Stora Enso AB,VG-SE5,2023-10-01,2023-10,566997.67,monthly,MSA-0039,ok,BNK-001750,
INV-001751,39,Stora Enso AB,VG-SE5,2023-11-01,2023-11,568090.67,monthly,MSA-0039,ok,BNK-001751,
INV-001752,39,Stora Enso AB,VG-SE5,2023-12-01,2023-12,566494.67,monthly,MSA-0039,ok,BNK-001752,
INV-001753,39,Stora Enso AB,VG-SE5,2024-01-01,2024-01,565544.67,monthly,MSA-0039,ok,BNK-001753,
INV-001754,39,Stora Enso AB,VG-SE5,2024-02-01,2024-02,563984.67,monthly,MSA-0039,ok,BNK-001754,
INV-001755,39,Stora Enso AB,VG-SE5,2024-03-01,2024-03,566935.67,monthly,MSA-0039,ok,BNK-001755,
INV-001756,39,Stora Enso AB,VG-SE5,2024-04-01,2024-04,567477.67,monthly,MSA-0039,ok,BNK-001756,
INV-001757,39,Stora Enso AB,VG-SE5,2024-05-01,2024-05,567242.67,monthly,MSA-0039,ok,BNK-001757,
INV-001758,39,Stora Enso AB,VG-SE5,2024-06-01,2024-06,565635.67,monthly,MSA-0039,ok,BNK-001758,
INV-001759,39,Stora Enso AB,VG-SE5,2024-07-01,2024-07,564282.67,monthly,MSA-0039,ok,BNK-001759,
INV-001760,39,Stora Enso AB,VG-SE5,2024-08-01,2024-08,567457.67,monthly,MSA-0039,ok,BNK-001760,
INV-001761,39,Stora Enso AB,VG-SE5,2024-09-01,2024-09,562936.67,monthly,MSA-0039,ok,BNK-001761,
INV-001762,39,Stora Enso AB,VG-SE5,2024-10-01,2024-10,568759.67,monthly,MSA-0039,ok,BNK-001762,
INV-001763,39,Stora Enso AB,VG-SE5,2024-11-01,2024-11,567528.67,monthly,MSA-0039,ok,BNK-001763,
INV-001764,39,Stora Enso AB,VG-SE5,2024-12-01,2024-12,565368.67,monthly,MSA-0039,ok,BNK-001764,
INV-001765,39,Stora Enso AB,VG-SE5,2025-01-01,2025-01,566678.67,monthly,MSA-0039,ok,BNK-001765,
INV-001766,39,Stora Enso AB,VG-SE5,2025-02-01,2025-02,566478.67,monthly,MSA-0039,ok,BNK-001766,
INV-001767,39,Stora Enso AB,VG-SE5,2025-03-01,2025-03,564832.67,monthly,MSA-0039,ok,BNK-001767,
INV-001768,39,Stora Enso AB,VG-SE5,2025-04-01,2025-04,563982.67,monthly,MSA-0039,ok,BNK-001768,
INV-001769,39,Stora Enso AB,VG-SE5,2025-05-01,2025-05,569209.67,monthly,MSA-0039,ok,BNK-001769,
INV-001770,39,Stora Enso AB,VG-SE5,2025-06-01,2025-06,563906.67,monthly,MSA-0039,ok,BNK-001770,
INV-001771,39,Stora Enso AB,VG-SE5,2025-07-01,2025-07,565590.67,monthly,MSA-0039,ok,BNK-001771,
INV-001772,39,Stora Enso AB,VG-SE5,2025-08-01,2025-08,567775.67,monthly,MSA-0039,ok,BNK-001772,
INV-001773,39,Stora Enso AB,VG-SE5,2025-09-01,2025-09,568828.67,monthly,MSA-0039,ok,BNK-001773,
INV-001774,39,Stora Enso AB,VG-SE5,2025-10-01,2025-10,569552.67,monthly,MSA-0039,ok,BNK-001774,
INV-001775,39,Stora Enso AB,VG-SE5,2025-11-01,2025-11,563140.67,monthly,MSA-0039,ok,BNK-001775,
INV-001776,39,Stora Enso AB,VG-SE5,2025-12-01,2025-12,569565.67,monthly,MSA-0039,ok,BNK-001776,
INV-001777,40,Millicom International,VG-SE6,2022-01-01,2022-01,548715.0,monthly,MSA-0040,ok,BNK-001777,
INV-001778,40,Millicom International,VG-SE6,2022-02-01,2022-02,553219.0,monthly,MSA-0040,ok,BNK-001778,
INV-001779,40,Millicom International,VG-SE6,2022-03-01,2022-03,548495.0,monthly,MSA-0040,ok,BNK-001779,
INV-001780,40,Millicom International,VG-SE6,2022-04-01,2022-04,547884.0,monthly,MSA-0040,ok,BNK-001780,
INV-001781,40,Millicom International,VG-SE6,2022-05-01,2022-05,546700.0,monthly,MSA-0040,ok,BNK-001781,
INV-001782,40,Millicom International,VG-SE6,2022-06-01,2022-06,553255.0,monthly,MSA-0040,ok,BNK-001782,
