je_id,posting_date,entity_code,account_code,account_name,debit_sek,credit_sek,memo,source_ref
JE-001771,2023-04-01,VG-SE2,6550,Consulting & services,3174647.0,0,AP Investor AB,INV-000886
JE-001772,2023-04-01,VG-SE2,1930,Bank,0,3174647.0,Payment Investor AB,BNK-000886
JE-001773,2023-07-01,VG-SE2,6550,Consulting & services,3173748.0,0,AP Investor AB,INV-000887
JE-001774,2023-07-01,VG-SE2,1930,Bank,0,3173748.0,Payment Investor AB,BNK-000887
JE-001775,2023-10-01,VG-SE2,6550,Consulting & services,3171998.0,0,AP Investor AB,INV-000888
JE-001776,2023-10-01,VG-SE2,1930,Bank,0,3171998.0,Payment Investor AB,BNK-000888
JE-001777,2024-01-01,VG-SE2,6550,Consulting & services,3172825.0,0,AP Investor AB,INV-000889
JE-001778,2024-01-01,VG-SE2,1930,Bank,0,3172825.0,Payment Investor AB,BNK-000889
JE-001779,2024-04-01,VG-SE2,6550,Consulting & services,3172552.0,0,AP Investor AB,INV-000890
JE-001780,2024-04-01,VG-SE2,1930,Bank,0,3172552.0,Payment Investor AB,BNK-000890
JE-001781,2024-07-01,VG-SE2,6550,Consulting & services,3177366.0,0,AP Investor AB,INV-000891
JE-001782,2024-07-01,VG-SE2,1930,Bank,0,3177366.0,Payment Investor AB,BNK-000891
JE-001783,2024-10-01,VG-SE2,6550,Consulting & services,3175267.0,0,AP Investor AB,INV-000892
JE-001784,2024-10-01,VG-SE2,1930,Bank,0,3175267.0,Payment Investor AB,BNK-000892
JE-001785,2025-01-01,VG-SE2,6550,Consulting & services,3173874.0,0,AP Investor AB,INV-000893
JE-001786,2025-01-01,VG-SE2,1930,Bank,0,3173874.0,Payment Investor AB,BNK-000893
JE-001787,2025-04-01,VG-SE2,6550,Consulting & services,3172697.0,0,AP Investor AB,INV-000894
JE-001788,2025-04-01,VG-SE2,1930,Bank,0,3172697.0,Payment Investor AB,BNK-000894
JE-001789,2025-07-01,VG-SE2,6550,Consulting & services,3176264.0,0,AP Investor AB,INV-000895
JE-001790,2025-07-01,VG-SE2,1930,Bank,0,3176264.0,Payment Investor AB,BNK-000895
JE-001791,2025-10-01,VG-SE2,6550,Consulting & services,3175791.0,0,AP Investor AB,INV-000896
JE-001792,2025-10-01,VG-SE2,1930,Bank,0,3175791.0,Payment Investor AB,BNK-000896
JE-001793,2022-01-01,VG-SE1,6550,Consulting & services,1028817.0,0,AP Handelsbanken AB,INV-000897
JE-001794,2022-01-01,VG-SE1,1930,Bank,0,1028817.0,Payment Handelsbanken AB,BNK-000897
JE-001795,2022-02-01,VG-SE1,6550,Consulting & services,1027492.0,0,AP Handelsbanken AB,INV-000898
JE-001796,2022-02-01,VG-SE1,1930,Bank,0,1027492.0,Payment Handelsbanken AB,BNK-000898
JE-001797,2022-03-01,VG-SE1,6550,Consulting & services,1026478.0,0,AP Handelsbanken AB,INV-000899
JE-001798,2022-03-01,VG-SE1,1930,Bank,0,1026478.0,Payment Handelsbanken AB,BNK-000899
JE-001799,2022-04-01,VG-SE1,6550,Consulting & services,1024280.0,0,AP Handelsbanken AB,INV-000900
JE-001800,2022-04-01,VG-SE1,1930,Bank,0,1024280.0,Payment Handelsbanken AB,BNK-000900
JE-001801,2022-05-01,VG-SE1,6550,Consulting & services,1021622.0,0,AP Handelsbanken AB,INV-000901
JE-001802,2022-05-01,VG-SE1,1930,Bank,0,1021622.0,Payment Handelsbanken AB,BNK-000901
JE-001803,2022-06-01,VG-SE1,6550,Consulting & services,1025884.0,0,AP Handelsbanken AB,INV-000902
JE-001804,2022-06-01,VG-SE1,1930,Bank,0,1025884.0,Payment Handelsbanken AB,BNK-000902
JE-001805,2022-07-01,VG-SE1,6550,Consulting & services,1021845.0,0,AP Handelsbanken AB,INV-000903
JE-001806,2022-07-01,VG-SE1,1930,Bank,0,1021845.0,Payment Handelsbanken AB,BNK-000903
JE-001807,2022-08-01,VG-SE1,6550,Consulting & services,1028996.0,0,AP Handelsbanken AB,INV-000904
JE-001808,2022-08-01,VG-SE1,1930,Bank,0,1028996.0,Payment Handelsbanken AB,BNK-000904
JE-001809,2022-09-01,VG-SE1,6550,Consulting & services,1027060.0,0,AP Handelsbanken AB,INV-000905
JE-001810,2022-09-01,VG-SE1,1930,Bank,0,1027060.0,Payment Handelsbanken AB,BNK-000905
JE-001811,2022-10-01,VG-SE1,6550,Consulting & services,1028389.0,0,AP Handelsbanken AB,INV-000906
JE-001812,2022-10-01,VG-SE1,1930,Bank,0,1028389.0,Payment Handelsbanken AB,BNK-000906
JE-001813,2022-11-01,VG-SE1,6550,Consulting & services,1027439.0,0,AP Handelsbanken AB,INV-000907
JE-001814,2022-11-01,VG-SE1,1930,Bank,0,1027439.0,Payment Handelsbanken AB,BNK-000907
JE-001815,2022-12-01,VG-SE1,6550,Consulting & services,1024307.0,0,AP Handelsbanken AB,INV-000908
JE-001816,2022-12-01,VG-SE1,1930,Bank,0,1024307.0,Payment Handelsbanken AB,BNK-000908
JE-001817,2023-01-01,VG-SE1,6550,Consulting & services,1028618.0,0,AP Handelsbanken AB,INV-000909
JE-001818,2023-01-01,VG-SE1,1930,Bank,0,1028618.0,Payment Handelsbanken AB,BNK-000909
JE-001819,2023-02-01,VG-SE1,6550,Consulting & services,1022556.0,0,AP Handelsbanken AB,INV-000910
JE-001820,2023-02-01,VG-SE1,1930,Bank,0,1022556.0,Payment Handelsbanken AB,BNK-000910
JE-001821,2023-03-01,VG-SE1,6550,Consulting & services,1028087.0,0,AP Handelsbanken AB,INV-000911
JE-001822,2023-03-01,VG-SE1,1930,Bank,0,1028087.0,Payment Handelsbanken AB,BNK-000911
JE-001823,2023-04-01,VG-SE1,6550,Consulting & services,1028818.0,0,AP Handelsbanken AB,INV-000912
JE-001824,2023-04-01,VG-SE1,1930,Bank,0,1028818.0,Payment Handelsbanken AB,BNK-000912
JE-001825,2023-05-01,VG-SE1,6550,Consulting & services,1025694.0,0,AP Handelsbanken AB,INV-000913
JE-001826,2023-05-01,VG-SE1,1930,Bank,0,1025694.0,Payment Handelsbanken AB,BNK-000913
JE-001827,2023-06-01,VG-SE1,6550,Consulting & services,1027937.0,0,AP Handelsbanken AB,INV-000914
JE-001828,2023-06-01,VG-SE1,1930,Bank,0,1027937.0,Payment Handelsbanken AB,BNK-000914
JE-001829,2023-07-01,VG-SE1,6550,Consulting & services,1022526.0,0,AP Handelsbanken AB,INV-000915
JE-001830,2023-07-01,VG-SE1,1930,Bank,0,1022526.0,Payment Handelsbanken AB,BNK-000915
JE-001831,2023-08-01,VG-SE1,6550,Consulting & services,1028089.0,0,AP Handelsbanken AB,INV-000916
JE-001832,2023-08-01,VG-SE1,1930,Bank,0,1028089.0,Payment Handelsbanken AB,BNK-000916
JE-001833,2023-09-01,VG-SE1,6550,Consulting & services,1026915.0,0,AP Handelsbanken AB,INV-000917
JE-001834,2023-09-01,VG-SE1,1930,Bank,0,1026915.0,Payment Handelsbanken AB,BNK-000917
JE-001835,2023-10-01,VG-SE1,6550,Consulting & services,1021496.0,0,AP Handelsbanken AB,INV-000918
JE-001836,2023-10-01,VG-SE1,1930,Bank,0,1021496.0,Payment Handelsbanken AB,BNK-000918
JE-001837,2023-11-01,VG-SE1,6550,Consulting & services,1027601.0,0,AP Handelsbanken AB,INV-000919
JE-001838,2023-11-01,VG-SE1,1930,Bank,0,1027601.0,Payment Handelsbanken AB,BNK-000919
JE-001839,2023-12-01,VG-SE1,6550,Consulting & services,1026444.0,0,AP Handelsbanken AB,INV-000920
JE-001840,2023-12-01,VG-SE1,1930,Bank,0,1026444.0,Payment Handelsbanken AB,BNK-000920
JE-001841,2024-01-01,VG-SE1,6550,Consulting & services,1026277.0,0,AP Handelsbanken AB,INV-000921
JE-001842,2024-01-01,VG-SE1,1930,Bank,0,1026277.0,Payment Handelsbanken AB,BNK-000921
JE-001843,2024-02-01,VG-SE1,6550,Consulting & services,1028163.0,0,AP Handelsbanken AB,INV-000922
JE-001844,2024-02-01,VG-SE1,1930,Bank,0,1028163.0,Payment Handelsbanken AB,BNK-000922
JE-001845,2024-03-01,VG-SE1,6550,Consulting & services,1026842.0,0,AP Handelsbanken AB,INV-000923
JE-001846,2024-03-01,VG-SE1,1930,Bank,0,1026842.0,Payment Handelsbanken AB,BNK-000923
JE-001847,2024-04-01,VG-SE1,6550,Consulting & services,1024673.0,0,AP Handelsbanken AB,INV-000924
JE-001848,2024-04-01,VG-SE1,1930,Bank,0,1024673.0,Payment Handelsbanken AB,BNK-000924
JE-001849,2024-05-01,VG-SE1,6550,Consulting & services,1021178.0,0,AP Handelsbanken AB,INV-000925
JE-001850,2024-05-01,VG-SE1,1930,Bank,0,1021178.0,Payment Handelsbanken AB,BNK-000925
JE-001851,2024-06-01,VG-SE1,6550,Consulting & services,1022881.0,0,AP Handelsbanken AB,INV-000926
JE-001852,2024-06-01,VG-SE1,1930,Bank,0,1022881.0,Payment Handelsbanken AB,BNK-000926
JE-001853,2024-07-01,VG-SE1,6550,Consulting & services,1024555.0,0,AP Handelsbanken AB,INV-000927
JE-001854,2024-07-01,VG-SE1,1930,Bank,0,1024555.0,Payment Handelsbanken AB,BNK-000927
JE-001855,2024-08-01,VG-SE1,6550,Consulting & services,1023113.0,0,AP Handelsbanken AB,INV-000928
JE-001856,2024-08-01,VG-SE1,1930,Bank,0,1023113.0,Payment Handelsbanken AB,BNK-000928
JE-001857,2024-09-01,VG-SE1,6550,Consulting & services,1027969.0,0,AP Handelsbanken AB,INV-000929
JE-001858,2024-09-01,VG-SE1,1930,Bank,0,1027969.0,Payment Handelsbanken AB,BNK-000929
JE-001859,2024-10-01,VG-SE1,6550,Consulting & services,1021811.0,0,AP Handelsbanken AB,INV-000930
JE-001860,2024-10-01,VG-SE1,1930,Bank,0,1021811.0,Payment Handelsbanken AB,BNK-000930
JE-001861,2024-11-01,VG-SE1,6550,Consulting & services,1027851.0,0,AP Handelsbanken AB,INV-000931
JE-001862,2024-11-01,VG-SE1,1930,Bank,0,1027851.0,Payment Handelsbanken AB,BNK-000931
JE-001863,2024-12-01,VG-SE1,6550,Consulting & services,1022217.0,0,AP Handelsbanken AB,INV-000932
JE-001864,2024-12-01,VG-SE1,1930,Bank,0,1022217.0,Payment Handelsbanken AB,BNK-000932
JE-001865,2025-01-01,VG-SE1,6550,Consulting & services,1026712.0,0,AP Handelsbanken AB,INV-000933
JE-001866,2025-01-01,VG-SE1,1930,Bank,0,1026712.0,Payment Handelsbanken AB,BNK-000933
JE-001867,2025-02-01,VG-SE1,6550,Consulting & services,1025481.0,0,AP Handelsbanken AB,INV-000934
JE-001868,2025-02-01,VG-SE1,1930,Bank,0,1025481.0,Payment Handelsbanken AB,BNK-000934
JE-001869,2025-03-01,VG-SE1,6550,Consulting & services,1025191.0,0,AP Handelsbanken AB,INV-000935
JE-001870,2025-03-01,VG-SE1,1930,Bank,0,1025191.0,Payment Handelsbanken AB,BNK-000935
JE-001871,2025-04-01,VG-SE1,6550,Consulting & services,1028031.0,0,AP Handelsbanken AB,INV-000936
JE-001872,2025-04-01,VG-SE1,1930,Bank,0,1028031.0,Payment Handelsbanken AB,BNK-000936
JE-001873,2025-05-01,VG-SE1,6550,Consulting & services,1024497.0,0,AP Handelsbanken AB,INV-000937
JE-001874,2025-05-01,VG-SE1,1930,Bank,0,1024497.0,Payment Handelsbanken AB,BNK-000937
JE-001875,2025-06-01,VG-SE1,6550,Consulting & services,1027925.0,0,AP Handelsbanken AB,INV-000938
JE-001876,2025-06-01,VG-SE1,1930,Bank,0,1027925.0,Payment Handelsbanken AB,BNK-000938
JE-001877,2025-07-01,VG-SE1,6550,Consulting & services,1025155.0,0,AP Handelsbanken AB,INV-000939
JE-001878,2025-07-01,VG-SE1,1930,Bank,0,1025155.0,Payment Handelsbanken AB,BNK-000939
JE-001879,2025-08-01,VG-SE1,6550,Consulting & services,1026223.0,0,AP Handelsbanken AB,INV-000940
JE-001880,2025-08-01,VG-SE1,1930,Bank,0,1026223.0,Payment Handelsbanken AB,BNK-000940
JE-001881,2025-09-01,VG-SE1,6550,Consulting & services,1026688.0,0,AP Handelsbanken AB,INV-000941
JE-001882,2025-09-01,VG-SE1,1930,Bank,0,1026688.0,Payment Handelsbanken AB,BNK-000941
JE-001883,2025-10-01,VG-SE1,6550,Consulting & services,1028524.0,0,AP Handelsbanken AB,INV-000942
JE-001884,2025-10-01,VG-SE1,1930,Bank,0,1028524.0,Payment Handelsbanken AB,BNK-000942
JE-001885,2025-11-01,VG-SE1,6550,Consulting & services,1023159.0,0,AP Handelsbanken AB,INV-000943
JE-001886,2025-11-01,VG-SE1,1930,Bank,0,1023159.0,Payment Handelsbanken AB,BNK-000943
JE-001887,2025-12-01,VG-SE1,6550,Consulting & services,1023998.0,0,AP Handelsbanken AB,INV-000944
JE-001888,2025-12-01,VG-SE1,1930,Bank,0,1023998.0,Payment Handelsbanken AB,BNK-000944
JE-001889,2022-01-01,VG-SE2,6550,Consulting & services,990574.67,0,AP Nordea Bank Abp,INV-000945
JE-001890,2022-01-01,VG-SE2,1930,Bank,0,990574.67,Payment Nordea Bank Abp,BNK-000945
JE-001891,2022-02-01,VG-SE2,6550,Consulting & services,988926.67,0,AP Nordea Bank Abp,INV-000946
JE-001892,2022-02-01,VG-SE2,1930,Bank,0,988926.67,Payment Nordea Bank Abp,BNK-000946
JE-001893,2022-03-01,VG-SE2,6550,Consulting & services,988060.67,0,AP Nordea Bank Abp,INV-000947
JE-001894,2022-03-01,VG-SE2,1930,Bank,0,988060.67,Payment Nordea Bank Abp,BNK-000947
JE-001895,2022-04-01,VG-SE2,6550,Consulting & services,992989.67,0,AP Nordea Bank Abp,INV-000948
JE-001896,2022-04-01,VG-SE2,1930,Bank,0,992989.67,Payment Nordea Bank Abp,BNK-000948
JE-001897,2022-05-01,VG-SE2,6550,Consulting & services,993235.67,0,AP Nordea Bank Abp,INV-000949
JE-001898,2022-05-01,VG-SE2,1930,Bank,0,993235.67,Payment Nordea Bank Abp,BNK-000949
JE-001899,2022-06-01,VG-SE2,6550,Consulting & services,990336.67,0,AP Nordea Bank Abp,INV-000950
JE-001900,2022-06-01,VG-SE2,1930,Bank,0,990336.67,Payment Nordea Bank Abp,BNK-000950
JE-001901,2022-07-01,VG-SE2,6550,Consulting & services,989027.67,0,AP Nordea Bank Abp,INV-000951
JE-001902,2022-07-01,VG-SE2,1930,Bank,0,989027.67,Payment Nordea Bank Abp,BNK-000951
JE-001903,2022-08-01,VG-SE2,6550,Consulting & services,989194.67,0,AP Nordea Bank Abp,INV-000952
JE-001904,2022-08-01,VG-SE2,1930,Bank,0,989194.67,Payment Nordea Bank Abp,BNK-000952
JE-001905,2022-09-01,VG-SE2,6550,Consulting & services,991661.67,0,AP Nordea Bank Abp,INV-000953
JE-001906,2022-09-01,VG-SE2,1930,Bank,0,991661.67,Payment Nordea Bank Abp,BNK-000953
JE-001907,2022-10-01,VG-SE2,6550,Consulting & services,995328.67,0,AP Nordea Bank Abp,INV-000954
JE-001908,2022-10-01,VG-SE2,1930,Bank,0,995328.67,Payment Nordea Bank Abp,BNK-000954
JE-001909,2022-11-01,VG-SE2,6550,Consulting & services,992804.67,0,AP Nordea Bank Abp,INV-000955
JE-001910,2022-11-01,VG-SE2,1930,Bank,0,992804.67,Payment Nordea Bank Abp,BNK-000955
JE-001911,2022-12-01,VG-SE2,6550,Consulting & services,989788.67,0,AP Nordea Bank Abp,INV-000956
JE-001912,2022-12-01,VG-SE2,1930,Bank,0,989788.67,Payment Nordea Bank Abp,BNK-000956
JE-001913,2023-01-01,VG-SE2,6550,Consulting & services,989718.67,0,AP Nordea Bank Abp,INV-000957
JE-001914,2023-01-01,VG-SE2,1930,Bank,0,989718.67,Payment Nordea Bank Abp,BNK-000957
JE-001915,2023-02-01,VG-SE2,6550,Consulting & services,990939.67,0,AP Nordea Bank Abp,INV-000958
JE-001916,2023-02-01,VG-SE2,1930,Bank,0,990939.67,Payment Nordea Bank Abp,BNK-000958
JE-001917,2023-03-01,VG-SE2,6550,Consulting & services,988432.67,0,AP Nordea Bank Abp,INV-000959
JE-001918,2023-03-01,VG-SE2,1930,Bank,0,988432.67,Payment Nordea Bank Abp,BNK-000959
JE-001919,2023-04-01,VG-SE2,6550,Consulting & services,988455.67,0,AP Nordea Bank Abp,INV-000960
JE-001920,2023-04-01,VG-SE2,1930,Bank,0,988455.67,Payment Nordea Bank Abp,BNK-000960
JE-001921,2023-05-01,VG-SE2,6550,Consulting & services,989827.67,0,AP Nordea Bank Abp,INV-000961
JE-001922,2023-05-01,VG-SE2,1930,Bank,0,989827.67,Payment Nordea Bank Abp,BNK-000961
JE-001923,2023-06-01,VG-SE2,6550,Consulting & services,991012.67,0,AP Nordea Bank Abp,INV-000962
JE-001924,2023-06-01,VG-SE2,1930,Bank,0,991012.67,Payment Nordea Bank Abp,BNK-000962
JE-001925,2023-07-01,VG-SE2,6550,Consulting & services,989884.67,0,AP Nordea Bank Abp,INV-000963
JE-001926,2023-07-01,VG-SE2,1930,Bank,0,989884.67,Payment Nordea Bank Abp,BNK-000963
JE-001927,2023-08-01,VG-SE2,6550,Consulting & services,995020.67,0,AP Nordea Bank Abp,INV-000964
JE-001928,2023-08-01,VG-SE2,1930,Bank,0,995020.67,Payment Nordea Bank Abp,BNK-000964
JE-001929,2023-09-01,VG-SE2,6550,Consulting & services,994723.67,0,AP Nordea Bank Abp,INV-000965
JE-001930,2023-09-01,VG-SE2,1930,Bank,0,994723.67,Payment Nordea Bank Abp,BNK-000965
JE-001931,2023-10-01,VG-SE2,6550,Consulting & services,994106.67,0,AP Nordea Bank Abp,INV-000966
JE-001932,2023-10-01,VG-SE2,1930,Bank,0,994106.67,Payment Nordea Bank Abp,BNK-000966
JE-001933,2023-11-01,VG-SE2,6550,Consulting & services,993025.67,0,AP Nordea Bank Abp,INV-000967
JE-001934,2023-11-01,VG-SE2,1930,Bank,0,993025.67,Payment Nordea Bank Abp,BNK-000967
JE-001935,2023-12-01,VG-SE2,6550,Consulting & services,989017.67,0,AP Nordea Bank Abp,INV-000968
JE-001936,2023-12-01,VG-SE2,1930,Bank,0,989017.67,Payment Nordea Bank Abp,BNK-000968
JE-001937,2024-01-01,VG-SE2,6550,Consulting & services,991301.67,0,AP Nordea Bank Abp,INV-000969
JE-001938,2024-01-01,VG-SE2,1930,Bank,0,991301.67,Payment Nordea Bank Abp,BNK-000969
JE-001939,2024-02-01,VG-SE2,6550,Consulting & services,988076.67,0,AP Nordea Bank Abp,INV-000970
JE-001940,2024-02-01,VG-SE2,1930,Bank,0,988076.67,Payment Nordea Bank Abp,BNK-000970
JE-001941,2024-03-01,VG-SE2,6550,Consulting & services,988714.67,0,AP Nordea Bank Abp,INV-000971
JE-001942,2024-03-01,VG-SE2,1930,Bank,0,988714.67,Payment Nordea Bank Abp,BNK-000971
JE-001943,2024-04-01,VG-SE2,6550,Consulting & services,992835.67,0,AP Nordea Bank Abp,INV-000972
JE-001944,2024-04-01,VG-SE2,1930,Bank,0,992835.67,Payment Nordea Bank Abp,BNK-000972
JE-001945,2024-05-01,VG-SE2,6550,Consulting & services,989181.67,0,AP Nordea Bank Abp,INV-000973
JE-001946,2024-05-01,VG-SE2,1930,Bank,0,989181.67,Payment Nordea Bank Abp,BNK-000973
JE-001947,2024-06-01,VG-SE2,6550,Consulting & services,993402.67,0,AP Nordea Bank Abp,INV-000974
JE-001948,2024-06-01,VG-SE2,1930,Bank,0,993402.67,Payment Nordea Bank Abp,BNK-000974
JE-001949,2024-07-01,VG-SE2,6550,Consulting & services,991043.67,0,AP Nordea Bank Abp,INV-000975
JE-001950,2024-07-01,VG-SE2,1930,Bank,0,991043.67,Payment Nordea Bank Abp,BNK-000975
JE-001951,2024-08-01,VG-SE2,6550,Consulting & services,994732.67,0,AP Nordea Bank Abp,INV-000976
JE-001952,2024-08-01,VG-SE2,1930,Bank,0,994732.67,Payment Nordea Bank Abp,BNK-000976
JE-001953,2024-09-01,VG-SE2,6550,Consulting & services,989430.67,0,AP Nordea Bank Abp,INV-000977
JE-001954,2024-09-01,VG-SE2,1930,Bank,0,989430.67,Payment Nordea Bank Abp,BNK-000977
JE-001955,2024-10-01,VG-SE2,6550,Consulting & services,990876.67,0,AP Nordea Bank Abp,INV-000978
JE-001956,2024-10-01,VG-SE2,1930,Bank,0,990876.67,Payment Nordea Bank Abp,BNK-000978
JE-001957,2024-11-01,VG-SE2,6550,Consulting & services,988467.67,0,AP Nordea Bank Abp,INV-000979
JE-001958,2024-11-01,VG-SE2,1930,Bank,0,988467.67,Payment Nordea Bank Abp,BNK-000979
JE-001959,2024-12-01,VG-SE2,6550,Consulting & services,992282.67,0,AP Nordea Bank Abp,INV-000980
JE-001960,2024-12-01,VG-SE2,1930,Bank,0,992282.67,Payment Nordea Bank Abp,BNK-000980
JE-001961,2025-01-01,VG-SE2,6550,Consulting & services,992186.67,0,AP Nordea Bank Abp,INV-000981
JE-001962,2025-01-01,VG-SE2,1930,Bank,0,992186.67,Payment Nordea Bank Abp,BNK-000981
JE-001963,2025-02-01,VG-SE2,6550,Consulting & services,988103.67,0,AP Nordea Bank Abp,INV-000982
JE-001964,2025-02-01,VG-SE2,1930,Bank,0,988103.67,Payment Nordea Bank Abp,BNK-000982
JE-001965,2025-03-01,VG-SE2,6550,Consulting & services,987783.67,0,AP Nordea Bank Abp,INV-000983
JE-001966,2025-03-01,VG-SE2,1930,Bank,0,987783.67,Payment Nordea Bank Abp,BNK-000983
JE-001967,2025-04-01,VG-SE2,6550,Consulting & services,994820.67,0,AP Nordea Bank Abp,INV-000984
JE-001968,2025-04-01,VG-SE2,1930,Bank,0,994820.67,Payment Nordea Bank Abp,BNK-000984
JE-001969,2025-05-01,VG-SE2,6550,Consulting & services,992028.67,0,AP Nordea Bank Abp,INV-000985
JE-001970,2025-05-01,VG-SE2,1930,Bank,0,992028.67,Payment Nordea Bank Abp,BNK-000985
JE-001971,2025-06-01,VG-SE2,6550,Consulting & services,992705.67,0,AP Nordea Bank Abp,INV-000986
JE-001972,2025-06-01,VG-SE2,1930,Bank,0,992705.67,Payment Nordea Bank Abp,BNK-000986
JE-001973,2025-07-01,VG-SE2,6550,Consulting & services,989530.67,0,AP Nordea Bank Abp,INV-000987
JE-001974,2025-07-01,VG-SE2,1930,Bank,0,989530.67,Payment Nordea Bank Abp,BNK-000987
JE-001975,2025-08-01,VG-SE2,6550,Consulting & services,992653.67,0,AP Nordea Bank Abp,INV-000988
JE-001976,2025-08-01,VG-SE2,1930,Bank,0,992653.67,Payment Nordea Bank Abp,BNK-000988
JE-001977,2025-09-01,VG-SE2,6550,Consulting & services,993445.67,0,AP Nordea Bank Abp,INV-000989
JE-001978,2025-09-01,VG-SE2,1930,Bank,0,993445.67,Payment Nordea Bank Abp,BNK-000989
JE-001979,2025-10-01,VG-SE2,6550,Consulting & services,989165.67,0,AP Nordea Bank Abp,INV-000990
JE-001980,2025-10-01,VG-SE2,1930,Bank,0,989165.67,Payment Nordea Bank Abp,BNK-000990
JE-001981,2025-11-01,VG-SE2,6550,Consulting & services,992298.67,0,AP Nordea Bank Abp,INV-000991
JE-001982,2025-11-01,VG-SE2,1930,Bank,0,992298.67,Payment Nordea Bank Abp,BNK-000991
JE-001983,2025-12-01,VG-SE2,6550,Consulting & services,994139.67,0,AP Nordea Bank Abp,INV-000992
JE-001984,2025-12-01,VG-SE2,1930,Bank,0,994139.67,Payment Nordea Bank Abp,BNK-000992
JE-001985,2022-01-01,VG-SE3,6550,Consulting & services,956738.33,0,AP Swedbank AB,INV-000993
JE-001986,2022-01-01,VG-SE3,1930,Bank,0,956738.33,Payment Swedbank AB,BNK-000993
JE-001987,2022-02-01,VG-SE3,6550,Consulting & services,959714.33,0,AP Swedbank AB,INV-000994
JE-001988,2022-02-01,VG-SE3,1930,Bank,0,959714.33,Payment Swedbank AB,BNK-000994
JE-001989,2022-03-01,VG-SE3,6550,Consulting & services,959903.33,0,AP Swedbank AB,INV-000995
JE-001990,2022-03-01,VG-SE3,1930,Bank,0,959903.33,Payment Swedbank AB,BNK-000995
JE-001991,2022-04-01,VG-SE3,6550,Consulting & services,961219.33,0,AP Swedbank AB,INV-000996
JE-001992,2022-04-01,VG-SE3,1930,Bank,0,961219.33,Payment Swedbank AB,BNK-000996
JE-001993,2022-05-01,VG-SE3,6550,Consulting & services,961215.33,0,AP Swedbank AB,INV-000997
JE-001994,2022-05-01,VG-SE3,1930,Bank,0,961215.33,Payment Swedbank AB,BNK-000997
JE-001995,2022-06-01,VG-SE3,6550,Consulting & services,956273.33,0,AP Swedbank AB,INV-000998
JE-001996,2022-06-01,VG-SE3,1930,Bank,0,956273.33,Payment Swedbank AB,BNK-000998
JE-001997,2022-07-01,VG-SE3,6550,Consulting & services,959849.33,0,AP Swedbank AB,INV-000999
JE-001998,2022-07-01,VG-SE3,1930,Bank,0,959849.33,Payment Swedbank AB,BNK-000999
JE-001999,2022-08-01,VG-SE3,6550,Consulting & services,959394.33,0,AP Swedbank AB,INV-001000
JE-002000,2022-08-01,VG-SE3,1930,Bank,0,959394.33,Payment Swedbank AB,BNK-001000
JE-002001,2022-09-01,VG-SE3,6550,Consulting & services,956519.33,0,AP Swedbank AB,INV-001001
JE-002002,2022-09-01,VG-SE3,1930,Bank,0,956519.33,Payment Swedbank AB,BNK-001001
JE-002003,2022-10-01,VG-SE3,6550,Consulting & services,960619.33,0,AP Swedbank AB,INV-001002
JE-002004,2022-10-01,VG-SE3,1930,Bank,0,960619.33,Payment Swedbank AB,BNK-001002
JE-002005,2022-11-01,VG-SE3,6550,Consulting & services,960937.33,0,AP Swedbank AB,INV-001003
JE-002006,2022-11-01,VG-SE3,1930,Bank,0,960937.33,Payment Swedbank AB,BNK-001003
JE-002007,2022-12-01,VG-SE3,6550,Consulting & services,956020.33,0,AP Swedbank AB,INV-001004
JE-002008,2022-12-01,VG-SE3,1930,Bank,0,956020.33,Payment Swedbank AB,BNK-001004
JE-002009,2023-01-01,VG-SE3,6550,Consulting & services,957023.33,0,AP Swedbank AB,INV-001005
