row_id,date,category_letter,category,supervised,minutes,note,audit_action,reason
AT-2024-10-31-H1,2024-10-31,H,pediatric,N,90,developmental play,keep,
AT-2024-10-31-I1,2024-10-31,I,modality_supervision_only,N,60,iontophoresis obs,keep,
AT-2024-11-01-A1,2024-11-01,A,peripheral_nerve,Y,60,graded exposure,keep,
AT-2024-11-01-B1,2024-11-01,B,tendon,N,45,flexor post-op ROM,keep,
AT-2024-11-01-D1,2024-11-01,D,arthritis,Y,75,thermoplastic thumb,keep,
AT-2024-11-01-F1,2024-11-01,F,splinting_orthotics,Y,45,dynamic outrigger,keep,
AT-2024-11-01-F2,2024-11-01,F,splinting_orthotics,Y,30,wrist cock-up fab,keep,
AT-2024-11-01-H1,2024-11-01,H,pediatric,N,90,peds bilateral,keep,
AT-2024-11-04-E1,2024-11-04,E,wound,Y,45,scar management,keep,
AT-2024-11-04-F1,2024-11-04,F,splinting_orthotics,N,60,buddy strap adj,keep,
AT-2024-11-05-A1,2024-11-05,A,peripheral_nerve,Y,45,sensory re-ed,keep,
AT-2024-11-05-B1,2024-11-05,B,tendon,Y,45,strengthening prog,keep,
AT-2024-11-05-E1,2024-11-05,E,wound,N,50,silicone gel,keep,
AT-2024-11-05-F1,2024-11-05,F,splinting_orthotics,N,45,buddy strap adj,keep,
AT-2024-11-06-B1,2024-11-06,B,tendon,Y,45,protective ROM,keep,
AT-2024-11-07-B1,2024-11-07,B,tendon,N,45,flexor post-op ROM,keep,
AT-2024-11-07-B2,2024-11-07,B,tendon,N,60,flexor post-op ROM,duplicate,"duplicate of adjacent session, deduped"
AT-2024-11-07-D1,2024-11-07,D,arthritis,N,60,RA hand pack,keep,
AT-2024-11-07-E1,2024-11-07,E,wound,Y,60,scar management,keep,
AT-2024-11-07-G1,2024-11-07,G,amputation,Y,45,pre-prosthetic,keep,
AT-2024-11-07-I1,2024-11-07,I,modality_supervision_only,Y,45,iontophoresis obs,reclassify_to_supervised,modality run under supervision per Box memo 2026-09-24
AT-2024-11-08-B1,2024-11-08,B,tendon,N,30,protective ROM,keep,
AT-2024-11-08-D1,2024-11-08,D,arthritis,N,30,energy conservation,keep,
AT-2024-11-08-E1,2024-11-08,E,wound,N,30,MEM technique,keep,
AT-2024-11-08-F1,2024-11-08,F,splinting_orthotics,Y,95,custom thermoplastic,keep,
AT-2024-11-08-F2,2024-11-08,F,splinting_orthotics,N,65,dynamic outrigger,keep,
AT-2024-11-08-I1,2024-11-08,I,modality_supervision_only,Y,75,aide-run modality,keep,
AT-2024-11-08-I2,2024-11-08,I,modality_supervision_only,Y,60,FES obs,decision_pending,reclassification queue - see 02_reclassification_queue.csv
AT-2024-11-11-D1,2024-11-11,D,arthritis,N,50,energy conservation,keep,
AT-2024-11-12-A1,2024-11-12,A,peripheral_nerve,Y,60,desensitization,keep,
AT-2024-11-12-B1,2024-11-12,B,tendon,Y,75,extensor rehab,keep,
AT-2024-11-12-E1,2024-11-12,E,wound,N,95,scar management,keep,
AT-2024-11-13-A1,2024-11-13,A,peripheral_nerve,Y,50,graded exposure,reclassify_to_supervised,modality run under supervision per Box memo 2026-09-24
AT-2024-11-14-C1,2024-11-14,C,fracture,Y,60,PIP joint work,keep,
AT-2024-11-14-E1,2024-11-14,E,wound,Y,35,edema control,keep,
AT-2024-11-14-E2,2024-11-14,E,wound,N,60,MEM technique,keep,
AT-2024-11-15-D1,2024-11-15,D,arthritis,N,30,energy conservation,keep,
AT-2024-11-15-F1,2024-11-15,F,splinting_orthotics,N,60,PIP capener,keep,
AT-2024-11-15-G1,2024-11-15,G,amputation,N,45,residual limb prep,keep,
AT-2024-11-15-J1,2024-11-15,J,other_eligible,Y,45,FCE partial,keep,
AT-2024-11-15-J2,2024-11-15,J,other_eligible,N,60,FCE partial,keep,
AT-2024-11-18-D1,2024-11-18,D,arthritis,Y,60,joint protection,keep,
AT-2024-11-18-I1,2024-11-18,I,modality_supervision_only,N,65,aide-run modality,keep,
AT-2024-11-18-J1,2024-11-18,J,other_eligible,N,50,assessment,keep,
AT-2024-11-19-B1,2024-11-19,B,tendon,N,90,differential glide,keep,
AT-2024-11-19-F1,2024-11-19,F,splinting_orthotics,N,60,wrist cock-up fab,keep,
AT-2024-11-19-F2,2024-11-19,F,splinting_orthotics,Y,65,wrist cock-up fab,keep,
AT-2024-11-20-A1,2024-11-20,A,peripheral_nerve,Y,60,nerve glide ROM,keep,
AT-2024-11-20-C1,2024-11-20,C,fracture,N,95,PIP joint work,keep,
AT-2024-11-20-D1,2024-11-20,D,arthritis,N,65,thermoplastic thumb,keep,
AT-2024-11-20-E1,2024-11-20,E,wound,N,30,MEM technique,keep,
AT-2024-11-21-C1,2024-11-21,C,fracture,N,60,PIP joint work,duplicate,"duplicate of adjacent session, deduped"
AT-2024-11-21-F1,2024-11-21,F,splinting_orthotics,N,90,custom thermoplastic,keep,
AT-2024-11-21-J1,2024-11-21,J,other_eligible,N,95,IDT participation,keep,
AT-2024-11-22-A1,2024-11-22,A,peripheral_nerve,N,60,nerve mobilization,keep,
AT-2024-11-22-A2,2024-11-22,A,peripheral_nerve,N,60,desensitization,keep,
AT-2024-11-22-B1,2024-11-22,B,tendon,N,50,protective ROM,keep,
AT-2024-11-22-D1,2024-11-22,D,arthritis,Y,60,RA hand pack,keep,
AT-2024-11-22-F1,2024-11-22,F,splinting_orthotics,Y,30,custom thermoplastic,keep,
AT-2024-11-22-F2,2024-11-22,F,splinting_orthotics,Y,45,dynamic outrigger,keep,
AT-2024-11-22-H1,2024-11-22,H,pediatric,Y,90,peds bilateral,keep,
AT-2024-11-22-I1,2024-11-22,I,modality_supervision_only,Y,50,aide-run modality,keep,
AT-2024-11-22-I2,2024-11-22,I,modality_supervision_only,N,65,iontophoresis obs,keep,
AT-2024-11-22-I3,2024-11-22,I,modality_supervision_only,N,65,aide-run modality,keep,
AT-2024-11-22-J1,2024-11-22,J,other_eligible,Y,60,IDT participation,keep,
AT-2024-11-25-A1,2024-11-25,A,peripheral_nerve,Y,30,nerve glide ROM,keep,
AT-2024-11-25-A2,2024-11-25,A,peripheral_nerve,N,45,desensitization,keep,
AT-2024-11-25-D1,2024-11-25,D,arthritis,N,60,energy conservation,keep,
AT-2024-11-25-F1,2024-11-25,F,splinting_orthotics,N,60,custom thermoplastic,keep,
AT-2024-11-25-J1,2024-11-25,J,other_eligible,N,45,FCE partial,keep,
AT-2024-11-26-C1,2024-11-26,C,fracture,Y,60,scaphoid protection,keep,
AT-2024-11-26-D1,2024-11-26,D,arthritis,N,65,energy conservation,keep,
AT-2024-11-26-I1,2024-11-26,I,modality_supervision_only,N,90,FES obs,keep,
AT-2024-11-27-C1,2024-11-27,C,fracture,Y,50,ORIF f/u,keep,
AT-2024-11-27-F1,2024-11-27,F,splinting_orthotics,N,65,dynamic outrigger,keep,
AT-2024-11-27-F2,2024-11-27,F,splinting_orthotics,Y,60,dynamic outrigger,keep,
AT-2024-11-27-I1,2024-11-27,I,modality_supervision_only,Y,65,FES obs,keep,
AT-2024-11-28-C1,2024-11-28,C,fracture,Y,60,distal radius rehab,keep,
AT-2024-11-29-A1,2024-11-29,A,peripheral_nerve,N,45,graded exposure,keep,
AT-2024-11-29-A2,2024-11-29,A,peripheral_nerve,N,45,graded exposure,keep,
AT-2024-11-29-D1,2024-11-29,D,arthritis,N,65,RA hand pack,keep,
AT-2024-11-29-E1,2024-11-29,E,wound,N,60,scar management,keep,
AT-2024-11-29-F1,2024-11-29,F,splinting_orthotics,Y,60,dynamic outrigger,keep,
AT-2024-11-29-H1,2024-11-29,H,pediatric,N,30,developmental play,keep,
AT-2024-12-02-A1,2024-12-02,A,peripheral_nerve,N,50,desensitization,keep,
AT-2024-12-02-D1,2024-12-02,D,arthritis,N,60,RA hand pack,keep,
AT-2024-12-02-H1,2024-12-02,H,pediatric,N,60,peds splinting,keep,
AT-2024-12-02-I1,2024-12-02,I,modality_supervision_only,Y,90,FES obs,keep,
AT-2024-12-02-J1,2024-12-02,J,other_eligible,N,60,IDT participation,keep,
AT-2024-12-03-A1,2024-12-03,A,peripheral_nerve,N,45,graded exposure,keep,
AT-2024-12-03-A2,2024-12-03,A,peripheral_nerve,N,35,nerve mobilization,keep,
AT-2024-12-03-B1,2024-12-03,B,tendon,N,50,extensor rehab,keep,
AT-2024-12-03-C1,2024-12-03,C,fracture,N,65,PIP joint work,keep,
AT-2024-12-03-F1,2024-12-03,F,splinting_orthotics,N,75,PIP capener,keep,
AT-2024-12-04-A1,2024-12-04,A,peripheral_nerve,N,30,sensory re-ed,keep,
AT-2024-12-04-F1,2024-12-04,F,splinting_orthotics,N,30,wrist cock-up fab,keep,
AT-2024-12-05-C1,2024-12-05,C,fracture,N,80,ORIF f/u,keep,
AT-2024-12-05-I1,2024-12-05,I,modality_supervision_only,N,60,aide-run modality,keep,
AT-2024-12-06-A1,2024-12-06,A,peripheral_nerve,N,45,graded exposure,keep,
AT-2024-12-06-A2,2024-12-06,A,peripheral_nerve,N,60,graded exposure,keep,
AT-2024-12-06-B1,2024-12-06,B,tendon,N,45,differential glide,keep,
AT-2024-12-06-C1,2024-12-06,C,fracture,N,45,ORIF f/u,keep,
AT-2024-12-06-C2,2024-12-06,C,fracture,Y,45,ORIF f/u,keep,
AT-2024-12-06-D1,2024-12-06,D,arthritis,Y,60,CMC support,keep,
AT-2024-12-06-E1,2024-12-06,E,wound,N,60,edema control,keep,
AT-2024-12-06-F1,2024-12-06,F,splinting_orthotics,Y,65,custom thermoplastic,keep,
AT-2024-12-06-F2,2024-12-06,F,splinting_orthotics,N,90,buddy strap adj,keep,
AT-2024-12-06-F3,2024-12-06,F,splinting_orthotics,N,45,PIP capener,keep,
AT-2024-12-06-G1,2024-12-06,G,amputation,N,65,phantom desens,keep,
AT-2024-12-06-G2,2024-12-06,G,amputation,N,75,prosthetic training,keep,
AT-2024-12-06-I1,2024-12-06,I,modality_supervision_only,N,45,aide-run modality,keep,
AT-2024-12-06-J1,2024-12-06,J,other_eligible,N,45,HEP review,keep,
AT-2024-12-09-C1,2024-12-09,C,fracture,Y,65,scaphoid protection,keep,
AT-2024-12-09-C2,2024-12-09,C,fracture,Y,95,PIP joint work,keep,
AT-2024-12-09-E1,2024-12-09,E,wound,N,60,edema control,keep,
AT-2024-12-09-F1,2024-12-09,F,splinting_orthotics,N,60,custom thermoplastic,duplicate,"duplicate of adjacent session, deduped"
AT-2024-12-10-A1,2024-12-10,A,peripheral_nerve,N,65,graded exposure,keep,
AT-2024-12-10-C1,2024-12-10,C,fracture,Y,60,ORIF f/u,keep,
AT-2024-12-10-F1,2024-12-10,F,splinting_orthotics,N,90,PIP capener,keep,
AT-2024-12-10-F2,2024-12-10,F,splinting_orthotics,N,75,wrist cock-up fab,keep,
AT-2024-12-10-I1,2024-12-10,I,modality_supervision_only,Y,60,iontophoresis obs,reclassify_to_supervised,modality run under supervision per Box memo 2026-09-24
AT-2024-12-11-C1,2024-12-11,C,fracture,N,60,scaphoid protection,keep,
AT-2024-12-12-C1,2024-12-12,C,fracture,N,50,distal radius rehab,keep,
AT-2024-12-12-I1,2024-12-12,I,modality_supervision_only,Y,60,ultrasound obs,drop_eligibility,fails eligibility per Box memo 2026-09-24 - modality-supervision-only
AT-2024-12-13-A1,2024-12-13,A,peripheral_nerve,Y,60,sensory re-ed,keep,
AT-2024-12-13-B1,2024-12-13,B,tendon,N,95,flexor post-op ROM,keep,
AT-2024-12-13-C1,2024-12-13,C,fracture,N,60,distal radius rehab,keep,
AT-2024-12-13-E1,2024-12-13,E,wound,Y,65,scar management,keep,
AT-2024-12-13-G1,2024-12-13,G,amputation,N,60,prosthetic training,keep,
AT-2024-12-16-A1,2024-12-16,A,peripheral_nerve,Y,45,nerve mobilization,keep,
AT-2024-12-16-F1,2024-12-16,F,splinting_orthotics,Y,60,buddy strap adj,keep,
AT-2024-12-17-A1,2024-12-17,A,peripheral_nerve,N,45,nerve mobilization,keep,
AT-2024-12-17-G1,2024-12-17,G,amputation,N,75,phantom desens,keep,
AT-2024-12-19-A1,2024-12-19,A,peripheral_nerve,Y,35,nerve mobilization,keep,
AT-2024-12-19-D1,2024-12-19,D,arthritis,N,60,RA hand pack,keep,
AT-2024-12-19-E1,2024-12-19,E,wound,N,30,scar management,keep,
AT-2024-12-19-H1,2024-12-19,H,pediatric,N,60,peds bilateral,keep,
AT-2024-12-20-A1,2024-12-20,A,peripheral_nerve,Y,45,desensitization,keep,
AT-2024-12-20-A2,2024-12-20,A,peripheral_nerve,Y,60,graded exposure,keep,
AT-2024-12-20-C1,2024-12-20,C,fracture,N,50,scaphoid protection,keep,
AT-2024-12-20-C2,2024-12-20,C,fracture,N,60,metacarpal ROM,keep,
AT-2024-12-20-C3,2024-12-20,C,fracture,N,60,scaphoid protection,duplicate,"duplicate of adjacent session, deduped"
AT-2024-12-20-E1,2024-12-20,E,wound,Y,60,scar management,keep,
AT-2024-12-20-J1,2024-12-20,J,other_eligible,Y,45,FCE partial,keep,
AT-2024-12-23-A1,2024-12-23,A,peripheral_nerve,N,45,graded exposure,keep,
AT-2024-12-23-D1,2024-12-23,D,arthritis,N,45,joint protection,keep,
AT-2024-12-23-H1,2024-12-23,H,pediatric,Y,90,peds bilateral,keep,
AT-2024-12-23-J1,2024-12-23,J,other_eligible,Y,60,documentation cluster,keep,
AT-2024-12-24-C1,2024-12-24,C,fracture,N,45,ORIF f/u,keep,
AT-2024-12-24-D1,2024-12-24,D,arthritis,Y,50,RA hand pack,keep,
AT-2024-12-24-F1,2024-12-24,F,splinting_orthotics,Y,60,wrist cock-up fab,keep,
AT-2024-12-24-F2,2024-12-24,F,splinting_orthotics,N,60,wrist cock-up fab,keep,
AT-2024-12-26-D1,2024-12-26,D,arthritis,N,65,RA hand pack,keep,
AT-2024-12-26-D2,2024-12-26,D,arthritis,N,90,joint protection,keep,
AT-2024-12-26-E1,2024-12-26,E,wound,Y,60,scar management,keep,
AT-2024-12-26-E2,2024-12-26,E,wound,N,45,edema control,keep,
AT-2024-12-27-A1,2024-12-27,A,peripheral_nerve,Y,60,nerve mobilization,keep,
AT-2024-12-27-A2,2024-12-27,A,peripheral_nerve,N,75,nerve mobilization,keep,
AT-2024-12-27-B1,2024-12-27,B,tendon,N,90,protective ROM,keep,
AT-2024-12-27-C1,2024-12-27,C,fracture,N,65,PIP joint work,keep,
AT-2024-12-27-C2,2024-12-27,C,fracture,Y,45,ORIF f/u,keep,
AT-2024-12-27-D1,2024-12-27,D,arthritis,N,75,RA hand pack,keep,
AT-2024-12-27-D2,2024-12-27,D,arthritis,N,75,joint protection,keep,
AT-2024-12-27-G1,2024-12-27,G,amputation,N,30,prosthetic training,keep,
AT-2024-12-30-C1,2024-12-30,C,fracture,Y,65,PIP joint work,keep,
AT-2024-12-31-C1,2024-12-31,C,fracture,Y,60,ORIF f/u,keep,
AT-2024-12-31-I1,2024-12-31,I,modality_supervision_only,N,90,iontophoresis obs,keep,
AT-2025-01-01-B1,2025-01-01,B,tendon,N,45,differential glide,keep,
AT-2025-01-02-C1,2025-01-02,C,fracture,N,45,scaphoid protection,keep,
AT-2025-01-03-B1,2025-01-03,B,tendon,N,45,strengthening prog,keep,
AT-2025-01-06-C1,2025-01-06,C,fracture,Y,60,metacarpal ROM,keep,
AT-2025-01-06-D1,2025-01-06,D,arthritis,Y,90,CMC support,keep,
AT-2025-01-06-D2,2025-01-06,D,arthritis,Y,90,joint protection,keep,
AT-2025-01-07-F1,2025-01-07,F,splinting_orthotics,N,65,wrist cock-up fab,keep,
AT-2025-01-07-F2,2025-01-07,F,splinting_orthotics,N,45,dynamic outrigger,keep,
AT-2025-01-08-D1,2025-01-08,D,arthritis,Y,50,energy conservation,keep,
AT-2025-01-08-D2,2025-01-08,D,arthritis,Y,80,RA hand pack,keep,
AT-2025-01-08-F1,2025-01-08,F,splinting_orthotics,N,60,PIP capener,keep,
AT-2025-01-09-A1,2025-01-09,A,peripheral_nerve,Y,75,sensory re-ed,keep,
AT-2025-01-09-D1,2025-01-09,D,arthritis,N,65,joint protection,keep,
AT-2025-01-09-F1,2025-01-09,F,splinting_orthotics,N,50,wrist cock-up fab,keep,
AT-2025-01-09-F2,2025-01-09,F,splinting_orthotics,N,45,custom thermoplastic,keep,
AT-2025-01-10-D1,2025-01-10,D,arthritis,Y,80,energy conservation,keep,
AT-2025-01-10-E1,2025-01-10,E,wound,Y,30,edema control,keep,
AT-2025-01-10-E2,2025-01-10,E,wound,N,45,silicone gel,keep,
AT-2025-01-10-F1,2025-01-10,F,splinting_orthotics,N,50,dynamic outrigger,keep,
AT-2025-01-10-G1,2025-01-10,G,amputation,Y,65,shrinker fitting,keep,
AT-2025-01-10-I1,2025-01-10,I,modality_supervision_only,N,50,FES obs,keep,
AT-2025-01-10-J1,2025-01-10,J,other_eligible,N,60,assessment,keep,
AT-2025-01-13-A1,2025-01-13,A,peripheral_nerve,N,65,sensory re-ed,keep,
AT-2025-01-14-B1,2025-01-14,B,tendon,Y,60,extensor rehab,keep,
AT-2025-01-14-D1,2025-01-14,D,arthritis,Y,90,RA hand pack,keep,
AT-2025-01-14-F1,2025-01-14,F,splinting_orthotics,Y,60,buddy strap adj,keep,
AT-2025-01-14-J1,2025-01-14,J,other_eligible,N,90,assessment,keep,
AT-2025-01-15-D1,2025-01-15,D,arthritis,N,45,energy conservation,keep,
AT-2025-01-15-F1,2025-01-15,F,splinting_orthotics,N,60,custom thermoplastic,keep,
AT-2025-01-15-G1,2025-01-15,G,amputation,N,65,prosthetic training,keep,
AT-2025-01-15-H1,2025-01-15,H,pediatric,N,65,peds bilateral,keep,
AT-2025-01-16-B1,2025-01-16,B,tendon,Y,30,differential glide,keep,
AT-2025-01-16-B2,2025-01-16,B,tendon,N,50,extensor rehab,keep,
AT-2025-01-16-D1,2025-01-16,D,arthritis,Y,60,CMC support,keep,
AT-2025-01-16-E1,2025-01-16,E,wound,Y,65,scar management,keep,
AT-2025-01-16-F1,2025-01-16,F,splinting_orthotics,N,60,PIP capener,keep,
AT-2025-01-17-A1,2025-01-17,A,peripheral_nerve,N,60,nerve mobilization,duplicate,"duplicate of adjacent session, deduped"
AT-2025-01-17-A2,2025-01-17,A,peripheral_nerve,N,45,nerve mobilization,keep,
AT-2025-01-17-B1,2025-01-17,B,tendon,Y,60,differential glide,keep,
AT-2025-01-17-F1,2025-01-17,F,splinting_orthotics,Y,35,custom thermoplastic,keep,
AT-2025-01-20-C1,2025-01-20,C,fracture,Y,90,scaphoid protection,keep,
AT-2025-01-21-A1,2025-01-21,A,peripheral_nerve,N,60,nerve mobilization,keep,
AT-2025-01-21-B1,2025-01-21,B,tendon,N,50,flexor post-op ROM,keep,
AT-2025-01-21-C1,2025-01-21,C,fracture,N,80,PIP joint work,keep,
AT-2025-01-22-B1,2025-01-22,B,tendon,N,75,strengthening prog,keep,
AT-2025-01-22-B2,2025-01-22,B,tendon,N,50,differential glide,keep,
AT-2025-01-22-C1,2025-01-22,C,fracture,N,90,distal radius rehab,keep,
AT-2025-01-22-J1,2025-01-22,J,other_eligible,N,45,assessment,keep,
AT-2025-01-22-J2,2025-01-22,J,other_eligible,Y,45,assessment,keep,
AT-2025-01-23-B1,2025-01-23,B,tendon,N,45,protective ROM,keep,
AT-2025-01-24-A1,2025-01-24,A,peripheral_nerve,N,65,desensitization,keep,
AT-2025-01-24-A2,2025-01-24,A,peripheral_nerve,Y,45,graded exposure,keep,
AT-2025-01-24-A3,2025-01-24,A,peripheral_nerve,N,95,graded exposure,keep,
AT-2025-01-24-A4,2025-01-24,A,peripheral_nerve,N,45,graded exposure,keep,
AT-2025-01-24-B1,2025-01-24,B,tendon,Y,75,differential glide,keep,
AT-2025-01-24-B2,2025-01-24,B,tendon,Y,60,strengthening prog,keep,
AT-2025-01-24-B3,2025-01-24,B,tendon,N,45,differential glide,keep,
AT-2025-01-24-C1,2025-01-24,C,fracture,N,50,ORIF f/u,keep,
AT-2025-01-24-E1,2025-01-24,E,wound,Y,90,wound care f/u,keep,
AT-2025-01-24-F1,2025-01-24,F,splinting_orthotics,N,45,custom thermoplastic,keep,
AT-2025-01-24-F2,2025-01-24,F,splinting_orthotics,N,60,wrist cock-up fab,keep,
AT-2025-01-24-F3,2025-01-24,F,splinting_orthotics,N,75,dynamic outrigger,keep,
AT-2025-01-24-G1,2025-01-24,G,amputation,N,45,pre-prosthetic,keep,
AT-2025-01-24-H1,2025-01-24,H,pediatric,Y,60,peds hand rehab,keep,
AT-2025-01-24-J1,2025-01-24,J,other_eligible,N,30,documentation cluster,keep,
AT-2025-01-27-C1,2025-01-27,C,fracture,Y,60,ORIF f/u,keep,
AT-2025-01-27-J1,2025-01-27,J,other_eligible,N,30,assessment,keep,
AT-2025-01-28-B1,2025-01-28,B,tendon,N,35,flexor post-op ROM,keep,
AT-2025-01-28-F1,2025-01-28,F,splinting_orthotics,Y,90,wrist cock-up fab,keep,
AT-2025-01-28-I1,2025-01-28,I,modality_supervision_only,N,60,ultrasound obs,keep,
AT-2025-01-29-D1,2025-01-29,D,arthritis,Y,45,thermoplastic thumb,keep,
AT-2025-01-29-H1,2025-01-29,H,pediatric,Y,65,peds bilateral,keep,
AT-2025-01-30-D1,2025-01-30,D,arthritis,Y,60,thermoplastic thumb,keep,
AT-2025-01-30-F1,2025-01-30,F,splinting_orthotics,Y,60,buddy strap adj,keep,
AT-2025-01-31-B1,2025-01-31,B,tendon,N,80,differential glide,keep,
AT-2025-01-31-B2,2025-01-31,B,tendon,N,90,protective ROM,keep,
AT-2025-01-31-C1,2025-01-31,C,fracture,Y,90,scaphoid protection,keep,
AT-2025-01-31-C2,2025-01-31,C,fracture,N,60,metacarpal ROM,keep,
AT-2025-01-31-D1,2025-01-31,D,arthritis,N,30,CMC support,duplicate,"duplicate of adjacent session, deduped"
AT-2025-01-31-E1,2025-01-31,E,wound,N,60,silicone gel,keep,
AT-2025-01-31-E2,2025-01-31,E,wound,Y,60,edema control,keep,
AT-2025-02-03-D1,2025-02-03,D,arthritis,N,45,joint protection,keep,
AT-2025-02-03-E1,2025-02-03,E,wound,N,45,silicone gel,keep,
AT-2025-02-04-G1,2025-02-04,G,amputation,N,60,phantom desens,keep,
AT-2025-02-06-A1,2025-02-06,A,peripheral_nerve,N,50,nerve glide ROM,keep,
AT-2025-02-07-A1,2025-02-07,A,peripheral_nerve,N,60,nerve glide ROM,keep,
AT-2025-02-07-B1,2025-02-07,B,tendon,Y,45,flexor post-op ROM,keep,
AT-2025-02-07-C1,2025-02-07,C,fracture,Y,65,scaphoid protection,keep,
AT-2025-02-07-I1,2025-02-07,I,modality_supervision_only,Y,30,paraffin only,keep,
AT-2025-02-07-I2,2025-02-07,I,modality_supervision_only,N,60,iontophoresis obs,keep,
AT-2025-02-10-B1,2025-02-10,B,tendon,Y,60,flexor post-op ROM,keep,
AT-2025-02-10-B2,2025-02-10,B,tendon,N,95,strengthening prog,keep,
AT-2025-02-10-C1,2025-02-10,C,fracture,Y,45,metacarpal ROM,keep,
AT-2025-02-10-I1,2025-02-10,I,modality_supervision_only,Y,60,FES obs,keep,
AT-2025-02-10-J1,2025-02-10,J,other_eligible,N,60,documentation cluster,keep,
AT-2025-02-11-B1,2025-02-11,B,tendon,N,75,extensor rehab,keep,
AT-2025-02-12-A1,2025-02-12,A,peripheral_nerve,N,65,nerve mobilization,keep,
AT-2025-02-13-I1,2025-02-13,I,modality_supervision_only,N,50,paraffin only,keep,
AT-2025-02-13-I2,2025-02-13,I,modality_supervision_only,N,45,FES obs,keep,
AT-2025-02-13-J1,2025-02-13,J,other_eligible,N,60,IDT participation,keep,
AT-2025-02-14-A1,2025-02-14,A,peripheral_nerve,Y,60,graded exposure,keep,
AT-2025-02-14-H1,2025-02-14,H,pediatric,N,60,peds bilateral,keep,
AT-2025-02-14-J1,2025-02-14,J,other_eligible,N,45,documentation cluster,keep,
AT-2025-02-20-F1,2025-02-20,F,splinting_orthotics,N,60,buddy strap adj,keep,
AT-2025-02-20-F2,2025-02-20,F,splinting_orthotics,N,90,buddy strap adj,keep,
AT-2025-02-21-A1,2025-02-21,A,peripheral_nerve,N,60,desensitization,keep,
AT-2025-02-21-B1,2025-02-21,B,tendon,N,60,protective ROM,keep,
AT-2025-02-21-D1,2025-02-21,D,arthritis,N,60,joint protection,keep,
AT-2025-02-21-D2,2025-02-21,D,arthritis,N,60,RA hand pack,keep,
AT-2025-02-21-E1,2025-02-21,E,wound,Y,90,edema control,keep,
AT-2025-02-21-E2,2025-02-21,E,wound,Y,60,MEM technique,keep,
AT-2025-02-21-F1,2025-02-21,F,splinting_orthotics,N,65,dynamic outrigger,keep,
AT-2025-02-21-G1,2025-02-21,G,amputation,N,90,residual limb prep,decision_pending,reclassification queue - see 02_reclassification_queue.csv
AT-2025-02-21-G1,2025-02-21,G,amputation,N,60,phantom desens,keep,
AT-2025-02-21-I1,2025-02-21,I,modality_supervision_only,N,45,aide-run modality,keep,
AT-2025-02-24-C1,2025-02-24,C,fracture,Y,45,ORIF f/u,keep,
AT-2025-02-24-E1,2025-02-24,E,wound,N,95,scar management,keep,
AT-2025-02-24-I1,2025-02-24,I,modality_supervision_only,Y,45,FES obs,keep,
AT-2025-02-25-F1,2025-02-25,F,splinting_orthotics,N,30,dynamic outrigger,keep,
AT-2025-02-26-E1,2025-02-26,E,wound,N,45,wound care f/u,keep,
AT-2025-02-26-H1,2025-02-26,H,pediatric,Y,45,peds splinting,keep,
AT-2025-02-27-B1,2025-02-27,B,tendon,Y,80,protective ROM,keep,
AT-2025-02-27-E1,2025-02-27,E,wound,N,30,scar management,keep,
AT-2025-02-27-G1,2025-02-27,G,amputation,N,65,prosthetic training,keep,
AT-2025-02-28-B1,2025-02-28,B,tendon,N,45,differential glide,keep,
AT-2025-02-28-D1,2025-02-28,D,arthritis,Y,60,thermoplastic thumb,keep,
AT-2025-02-28-E1,2025-02-28,E,wound,Y,90,scar management,keep,
AT-2025-02-28-F1,2025-02-28,F,splinting_orthotics,Y,50,custom thermoplastic,keep,
