delivery_id,sent_date,channel,provider,recipient_language,recipient_ward,message_type,status,bounce_reason,retry_count
SMS-0500769,2026-06-08,sms,twilio,ur,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501000,2026-06-08,sms,twilio,fr,Jeanne-Mance,meeting_invite,delivered,,0
SMS-0501066,2026-06-08,sms,twilio,fr,Mile End,consultation_reminder,delivered,,0
SMS-0501323,2026-06-08,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501483,2026-06-08,sms,twilio,ar,Mile End,translated_summary,delivered,,0
EML-0501930,2026-06-09,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0501993,2026-06-09,email,mailgun,fr,Mile End,meeting_invite,delivered,,0
EML-0502225,2026-06-09,email,mailgun,ur,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502319,2026-06-09,email,mailgun,en,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502505,2026-06-09,email,sendgrid,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502566,2026-06-09,email,sendgrid,vi,Mile End,meeting_invite,delivered,,0
EML-0502593,2026-06-09,email,sendgrid,en,Milton-Parc,consultation_reminder,delivered,,0
SMS-0500385,2026-06-09,sms,twilio,fr,Mile End,survey_link,delivered,,0
SMS-0500440,2026-06-09,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500683,2026-06-09,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500755,2026-06-09,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501152,2026-06-09,sms,twilio,en,Mile End,consultation_reminder,delivered,,0
SMS-0501331,2026-06-09,sms,twilio,ur,Mile End,follow_up,delivered,,0
SMS-0501382,2026-06-09,sms,twilio,en,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0501886,2026-06-10,email,mailgun,bn,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0501935,2026-06-10,email,mailgun,fr,Milton-Parc,translated_summary,delivered,,0
EML-0502494,2026-06-10,email,sendgrid,fr,Milton-Parc,follow_up,delivered,,0
EML-0502547,2026-06-10,email,sendgrid,fr,Jeanne-Mance,follow_up,delivered,,0
SMS-0500359,2026-06-10,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500488,2026-06-10,sms,twilio,en,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0500747,2026-06-10,sms,twilio,fr,Mile End,translated_summary,delivered,,0
SMS-0500922,2026-06-10,sms,twilio,fr,Jeanne-Mance,translated_summary,delivered,,0
SMS-0501095,2026-06-10,sms,twilio,en,Milton-Parc,survey_link,delivered,,0
SMS-0501140,2026-06-10,sms,twilio,vi,Mile End,survey_link,delivered,,0
SMS-0501295,2026-06-10,sms,twilio,fr,Mile End,consultation_reminder,delivered,,0
SMS-0501454,2026-06-10,sms,twilio,en,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501501,2026-06-10,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501893,2026-06-11,email,mailgun,en,Milton-Parc,consultation_reminder,delivered,,0
EML-0502047,2026-06-11,email,mailgun,fr,Milton-Parc,follow_up,delivered,,0
EML-0502098,2026-06-11,email,mailgun,vi,Jeanne-Mance,translated_summary,delivered,,0
EML-0502110,2026-06-11,email,mailgun,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502684,2026-06-11,email,sendgrid,fr,Milton-Parc,consultation_reminder,delivered,,0
SMS-0500084,2026-06-11,sms,twilio,bn,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500435,2026-06-11,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500494,2026-06-11,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501209,2026-06-11,sms,twilio,bn,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501318,2026-06-11,sms,twilio,es,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501419,2026-06-11,sms,twilio,ur,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501449,2026-06-11,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501465,2026-06-11,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501490,2026-06-11,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502239,2026-06-12,email,mailgun,en,Jeanne-Mance,meeting_invite,delivered,,0
EML-0502261,2026-06-12,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502376,2026-06-12,email,sendgrid,fr,Mile End,survey_link,delivered,,0
EML-0502420,2026-06-12,email,sendgrid,ur,Jeanne-Mance,translated_summary,delivered,,0
EML-0502585,2026-06-12,email,sendgrid,ur,Mile End,consultation_reminder,delivered,,0
SMS-0500375,2026-06-12,sms,twilio,fr,Mile End,translated_summary,delivered,,0
SMS-0500480,2026-06-12,sms,twilio,ur,Mile End,follow_up,delivered,,0
SMS-0500902,2026-06-12,sms,twilio,bn,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500939,2026-06-12,sms,twilio,fr,Jeanne-Mance,follow_up,delivered,,0
SMS-0501185,2026-06-12,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501276,2026-06-12,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0501812,2026-06-13,email,mailgun,fr,Mile End,meeting_invite,delivered,,0
EML-0502080,2026-06-13,email,mailgun,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502109,2026-06-13,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502139,2026-06-13,email,mailgun,es,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502290,2026-06-13,email,mailgun,vi,Mile End,meeting_invite,delivered,,0
EML-0502375,2026-06-13,email,sendgrid,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500108,2026-06-13,sms,twilio,en,Mile End,translated_summary,delivered,,0
SMS-0500267,2026-06-13,sms,twilio,ur,Jeanne-Mance,meeting_invite,delivered,,0
SMS-0500491,2026-06-13,sms,twilio,fr,Mile End,follow_up,delivered,,0
SMS-0500754,2026-06-13,sms,twilio,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500926,2026-06-13,sms,twilio,en,Mile End,translated_summary,delivered,,0
SMS-0501034,2026-06-13,sms,twilio,fr,Plateau-Mont-Royal,follow_up,failed,carrier_unreachable,3
SMS-0501348,2026-06-13,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501943,2026-06-14,email,mailgun,fr,Milton-Parc,translated_summary,delivered,,0
EML-0502612,2026-06-14,email,sendgrid,en,Mile End,meeting_invite,delivered,,0
EML-0502667,2026-06-14,email,sendgrid,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500019,2026-06-14,sms,twilio,fr,Mile End,follow_up,delivered,,0
SMS-0500234,2026-06-14,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500380,2026-06-14,sms,twilio,en,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500564,2026-06-14,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500691,2026-06-14,sms,twilio,es,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500905,2026-06-14,sms,twilio,es,Milton-Parc,translated_summary,delivered,,0
SMS-0501013,2026-06-14,sms,twilio,en,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501192,2026-06-14,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501226,2026-06-14,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501417,2026-06-14,sms,twilio,en,Milton-Parc,survey_link,delivered,,0
EML-0502353,2026-06-15,email,mailgun,en,Milton-Parc,survey_link,delivered,,0
EML-0502571,2026-06-15,email,sendgrid,bn,Mile End,consultation_reminder,delivered,,0
EML-0502631,2026-06-15,email,sendgrid,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500177,2026-06-15,sms,twilio,vi,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500579,2026-06-15,sms,twilio,en,Milton-Parc,consultation_reminder,delivered,,0
SMS-0501151,2026-06-15,sms,twilio,ar,Milton-Parc,follow_up,delivered,,0
EML-0501857,2026-06-16,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502093,2026-06-16,email,mailgun,en,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502379,2026-06-16,email,sendgrid,fr,Mile End,survey_link,delivered,,0
EML-0502527,2026-06-16,email,sendgrid,vi,Jeanne-Mance,meeting_invite,delivered,,0
EML-0502719,2026-06-16,email,sendgrid,fr,Milton-Parc,survey_link,delivered,,0
SMS-0500026,2026-06-16,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,undelivered,unknown_number,0
SMS-0500144,2026-06-16,sms,twilio,fr,Mile End,follow_up,delivered,,0
SMS-0500343,2026-06-16,sms,twilio,en,Milton-Parc,consultation_reminder,undelivered,unknown_number,0
SMS-0500366,2026-06-16,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500419,2026-06-16,sms,twilio,bn,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500617,2026-06-16,sms,twilio,fr,Milton-Parc,survey_link,delivered,,0
SMS-0500630,2026-06-16,sms,twilio,vi,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500656,2026-06-16,sms,twilio,ar,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501186,2026-06-16,sms,twilio,ur,Mile End,translated_summary,delivered,,0
SMS-0501282,2026-06-16,sms,twilio,ar,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501319,2026-06-16,sms,twilio,ar,Mile End,consultation_reminder,delivered,,0
EML-0501847,2026-06-17,email,mailgun,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501956,2026-06-17,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502112,2026-06-17,email,mailgun,en,Milton-Parc,meeting_invite,delivered,,0
EML-0502214,2026-06-17,email,mailgun,en,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502444,2026-06-17,email,sendgrid,en,Mile End,follow_up,delivered,,0
EML-0502496,2026-06-17,email,sendgrid,fr,Milton-Parc,survey_link,delivered,,0
SMS-0500164,2026-06-17,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500618,2026-06-17,sms,twilio,fr,Jeanne-Mance,meeting_invite,delivered,,0
SMS-0500629,2026-06-17,sms,twilio,fr,Jeanne-Mance,follow_up,delivered,,0
SMS-0500658,2026-06-17,sms,twilio,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500684,2026-06-17,sms,twilio,en,Mile End,translated_summary,delivered,,0
SMS-0500856,2026-06-17,sms,twilio,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500981,2026-06-17,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0501061,2026-06-17,sms,twilio,ar,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501069,2026-06-17,sms,twilio,en,Mile End,consultation_reminder,undelivered,unknown_number,1
SMS-0501081,2026-06-17,sms,twilio,es,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501156,2026-06-17,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501938,2026-06-18,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502022,2026-06-18,email,mailgun,fr,Mile End,consultation_reminder,delivered,,0
EML-0502228,2026-06-18,email,mailgun,fr,Milton-Parc,translated_summary,delivered,,0
EML-0502305,2026-06-18,email,mailgun,fr,Milton-Parc,consultation_reminder,delivered,,0
EML-0502463,2026-06-18,email,sendgrid,ur,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502590,2026-06-18,email,sendgrid,bn,Milton-Parc,translated_summary,delivered,,0
EML-0502600,2026-06-18,email,sendgrid,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502697,2026-06-18,email,sendgrid,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502715,2026-06-18,email,sendgrid,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500489,2026-06-18,sms,twilio,bn,Milton-Parc,translated_summary,delivered,,0
SMS-0500832,2026-06-18,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501038,2026-06-18,sms,twilio,fr,Mile End,meeting_invite,delivered,,0
EML-0501831,2026-06-19,email,mailgun,fr,Mile End,meeting_invite,delivered,,0
EML-0501855,2026-06-19,email,mailgun,vi,Jeanne-Mance,meeting_invite,delivered,,0
EML-0502069,2026-06-19,email,mailgun,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502374,2026-06-19,email,sendgrid,fr,Plateau-Mont-Royal,follow_up,bounced,temporary_failure,1
EML-0502500,2026-06-19,email,sendgrid,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502538,2026-06-19,email,sendgrid,ar,Mile End,consultation_reminder,delivered,,0
EML-0502558,2026-06-19,email,sendgrid,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502587,2026-06-19,email,sendgrid,en,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502608,2026-06-19,email,sendgrid,en,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500367,2026-06-19,sms,twilio,en,Mile End,meeting_invite,delivered,,0
SMS-0500567,2026-06-19,sms,twilio,bn,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500779,2026-06-19,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500813,2026-06-19,sms,twilio,ur,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501067,2026-06-19,sms,twilio,fr,Milton-Parc,consultation_reminder,delivered,,0
SMS-0501223,2026-06-19,sms,twilio,en,Mile End,meeting_invite,delivered,,0
SMS-0501250,2026-06-19,sms,twilio,fr,Milton-Parc,translated_summary,delivered,,0
EML-0501877,2026-06-20,email,mailgun,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501907,2026-06-20,email,mailgun,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502477,2026-06-20,email,sendgrid,ur,Mile End,meeting_invite,delivered,,0
EML-0502546,2026-06-20,email,sendgrid,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502551,2026-06-20,email,sendgrid,en,Milton-Parc,survey_link,delivered,,0
SMS-0500225,2026-06-20,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500510,2026-06-20,sms,twilio,fr,Mile End,follow_up,delivered,,0
SMS-0500794,2026-06-20,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500845,2026-06-20,sms,twilio,fr,Mile End,translated_summary,delivered,,0
SMS-0501125,2026-06-20,sms,twilio,en,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0501959,2026-06-21,email,mailgun,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502034,2026-06-21,email,mailgun,fr,Mile End,follow_up,delivered,,0
EML-0502210,2026-06-21,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502297,2026-06-21,email,mailgun,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502340,2026-06-21,email,mailgun,fr,Mile End,consultation_reminder,delivered,,0
EML-0502400,2026-06-21,email,sendgrid,en,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500206,2026-06-21,sms,twilio,en,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500448,2026-06-21,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500572,2026-06-21,sms,twilio,es,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500650,2026-06-21,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500682,2026-06-21,sms,twilio,ur,Mile End,follow_up,delivered,,0
SMS-0501337,2026-06-21,sms,twilio,bn,Jeanne-Mance,follow_up,delivered,,0
SMS-0501477,2026-06-21,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0501811,2026-06-22,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0501999,2026-06-22,email,mailgun,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502007,2026-06-22,email,mailgun,ur,Milton-Parc,translated_summary,delivered,,0
EML-0502373,2026-06-22,email,sendgrid,fr,Mile End,follow_up,delivered,,0
EML-0502390,2026-06-22,email,sendgrid,vi,Milton-Parc,survey_link,delivered,,0
EML-0502548,2026-06-22,email,sendgrid,fr,Milton-Parc,consultation_reminder,delivered,,0
SMS-0500035,2026-06-22,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500155,2026-06-22,sms,twilio,fr,Mile End,follow_up,delivered,,0
SMS-0500169,2026-06-22,sms,twilio,fr,Milton-Parc,meeting_invite,delivered,,0
SMS-0500203,2026-06-22,sms,twilio,en,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500673,2026-06-22,sms,twilio,fr,Mile End,translated_summary,delivered,,0
SMS-0500761,2026-06-22,sms,twilio,fr,Milton-Parc,survey_link,delivered,,0
SMS-0500827,2026-06-22,sms,twilio,en,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0501198,2026-06-22,sms,twilio,vi,Plateau-Mont-Royal,consultation_reminder,undelivered,unknown_number,2
SMS-0501288,2026-06-22,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501326,2026-06-22,sms,twilio,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0501830,2026-06-23,email,mailgun,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501946,2026-06-23,email,mailgun,bn,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0501982,2026-06-23,email,mailgun,vi,Mile End,survey_link,delivered,,0
EML-0502021,2026-06-23,email,mailgun,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502041,2026-06-23,email,mailgun,ar,Jeanne-Mance,consultation_reminder,delivered,,0
EML-0502367,2026-06-23,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502451,2026-06-23,email,sendgrid,fr,Milton-Parc,consultation_reminder,delivered,,0
EML-0502481,2026-06-23,email,sendgrid,vi,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500105,2026-06-23,sms,twilio,fr,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0500223,2026-06-23,sms,twilio,fr,Milton-Parc,survey_link,delivered,,0
SMS-0500327,2026-06-23,sms,twilio,en,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500619,2026-06-23,sms,twilio,ur,Mile End,consultation_reminder,undelivered,carrier_reject,0
SMS-0500641,2026-06-23,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500815,2026-06-23,sms,twilio,ar,Milton-Parc,consultation_reminder,delivered,,0
SMS-0501073,2026-06-23,sms,twilio,ur,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0501846,2026-06-24,email,mailgun,en,Plateau-Mont-Royal,translated_summary,delivered,,0
EML-0502519,2026-06-24,email,sendgrid,fr,Mile End,consultation_reminder,delivered,,0
EML-0502565,2026-06-24,email,sendgrid,en,Milton-Parc,translated_summary,delivered,,0
SMS-0500005,2026-06-24,sms,twilio,ar,Milton-Parc,survey_link,delivered,,0
SMS-0500410,2026-06-24,sms,twilio,es,Jeanne-Mance,consultation_reminder,delivered,,0
SMS-0500604,2026-06-24,sms,twilio,fr,Plateau-Mont-Royal,translated_summary,delivered,,0
SMS-0500729,2026-06-24,sms,twilio,vi,Jeanne-Mance,meeting_invite,delivered,,0
SMS-0500803,2026-06-24,sms,twilio,en,Milton-Parc,translated_summary,delivered,,0
SMS-0500831,2026-06-24,sms,twilio,fr,Milton-Parc,survey_link,delivered,,0
SMS-0501169,2026-06-24,sms,twilio,en,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0501262,2026-06-24,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501426,2026-06-24,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0501494,2026-06-24,sms,twilio,ar,Jeanne-Mance,meeting_invite,delivered,,0
EML-0502045,2026-06-25,email,mailgun,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502195,2026-06-25,email,mailgun,fr,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502315,2026-06-25,email,mailgun,fr,Mile End,consultation_reminder,delivered,,0
EML-0502514,2026-06-25,email,sendgrid,fr,Jeanne-Mance,follow_up,delivered,,0
SMS-0500193,2026-06-25,sms,twilio,ar,Plateau-Mont-Royal,follow_up,delivered,,0
SMS-0500287,2026-06-25,sms,twilio,fr,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500394,2026-06-25,sms,twilio,fr,Milton-Parc,meeting_invite,delivered,,0
SMS-0500732,2026-06-25,sms,twilio,en,Jeanne-Mance,meeting_invite,delivered,,0
SMS-0501235,2026-06-25,sms,twilio,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0501914,2026-06-26,email,mailgun,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
EML-0502126,2026-06-26,email,mailgun,en,Milton-Parc,meeting_invite,delivered,,0
EML-0502399,2026-06-26,email,sendgrid,fr,Milton-Parc,survey_link,delivered,,0
EML-0502652,2026-06-26,email,sendgrid,fr,Mile End,follow_up,delivered,,0
EML-0502730,2026-06-26,email,sendgrid,fr,Milton-Parc,follow_up,delivered,,0
SMS-0500482,2026-06-26,sms,twilio,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500611,2026-06-26,sms,twilio,ar,Plateau-Mont-Royal,meeting_invite,delivered,,0
SMS-0500868,2026-06-26,sms,twilio,fr,Milton-Parc,translated_summary,delivered,,0
SMS-0500950,2026-06-26,sms,twilio,fr,Mile End,consultation_reminder,delivered,,0
SMS-0500969,2026-06-26,sms,twilio,bn,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0501259,2026-06-26,sms,twilio,fr,Milton-Parc,survey_link,delivered,,0
SMS-0501278,2026-06-26,sms,twilio,fr,Mile End,follow_up,delivered,,0
EML-0501939,2026-06-27,email,mailgun,en,Mile End,follow_up,delivered,,0
EML-0502203,2026-06-27,email,mailgun,fr,Milton-Parc,follow_up,bounced,invalid_recipient,0
EML-0502206,2026-06-27,email,mailgun,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502227,2026-06-27,email,mailgun,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
EML-0502318,2026-06-27,email,mailgun,ar,Plateau-Mont-Royal,follow_up,delivered,,0
EML-0502398,2026-06-27,email,sendgrid,fr,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502433,2026-06-27,email,sendgrid,en,Plateau-Mont-Royal,survey_link,delivered,,0
EML-0502729,2026-06-27,email,sendgrid,fr,Plateau-Mont-Royal,consultation_reminder,delivered,,0
SMS-0500039,2026-06-27,sms,twilio,fr,Milton-Parc,consultation_reminder,delivered,,0
SMS-0500114,2026-06-27,sms,twilio,en,Plateau-Mont-Royal,survey_link,delivered,,0
SMS-0500138,2026-06-27,sms,twilio,fr,Plateau-Mont-Royal,meeting_invite,delivered,,0
