event_id,timestamp_cet,user_id,user_status,source_system,auth_method,workstation_id,badge_scan_present,vpn_session_present,service_actor,override_flag,ticket_ref,ip_address
EVT-1014796,2025-05-15T17:14:51+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.88
EVT-1014797,2025-05-15T13:01:28+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.23
EVT-1014798,2025-05-16T17:49:24+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.70
EVT-1014799,2025-05-16T11:13:57+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.2
EVT-1014800,2025-05-16T07:31:53+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.88
EVT-1014801,2025-05-16T07:32:35+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.47
EVT-1014802,2025-05-16T12:04:00+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.62
EVT-1014803,2025-05-16T11:10:22+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.97
EVT-1014804,2025-05-19T18:30:55+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.76
EVT-1014805,2025-05-19T07:57:15+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.78
EVT-1014806,2025-05-19T16:54:34+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.30
EVT-1014807,2025-05-19T09:25:20+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.88
EVT-1014808,2025-05-19T10:19:45+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.56
EVT-1014809,2025-05-19T13:57:22+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.36
EVT-1014810,2025-05-20T08:09:57+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.36
EVT-1014811,2025-05-20T13:32:27+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.67
EVT-1014812,2025-05-20T14:28:37+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.45
EVT-1014813,2025-05-20T17:17:22+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.42
EVT-1014814,2025-05-20T07:48:47+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.74
EVT-1014815,2025-05-20T18:50:38+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.38
EVT-1014816,2025-05-21T08:46:43+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.88
EVT-1014817,2025-05-21T18:14:41+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.94
EVT-1014818,2025-05-21T12:35:11+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.74
EVT-1014819,2025-05-21T15:43:19+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.41
EVT-1014820,2025-05-21T17:07:47+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.81
EVT-1014821,2025-05-21T10:43:05+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.68
EVT-1014822,2025-05-22T16:17:15+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.52
EVT-1014823,2025-05-22T09:16:45+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.32
EVT-1014824,2025-05-22T13:59:12+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.86
EVT-1014825,2025-05-22T16:45:05+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.68
EVT-1014826,2025-05-22T13:47:28+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.14
EVT-1014827,2025-05-22T15:03:24+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.85
EVT-1014828,2025-05-23T17:06:31+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.96
EVT-1014829,2025-05-23T07:52:34+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.19
EVT-1014830,2025-05-23T08:25:01+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.10
EVT-1014831,2025-05-23T14:49:06+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.49
EVT-1014832,2025-05-23T15:17:41+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.10
EVT-1014833,2025-05-23T07:02:24+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.25
EVT-1014834,2025-05-26T17:58:15+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.47
EVT-1014835,2025-05-26T12:30:28+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.12
EVT-1014836,2025-05-26T09:36:56+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.12
EVT-1014837,2025-05-26T16:59:55+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.67
EVT-1014838,2025-05-26T12:49:22+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.47
EVT-1014839,2025-05-26T09:17:04+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.6
EVT-1014840,2025-05-27T14:06:05+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.98
EVT-1014841,2025-05-27T09:40:42+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.63
EVT-1014842,2025-05-27T10:41:37+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.93
EVT-1014843,2025-05-27T07:44:38+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.14
EVT-1014844,2025-05-27T15:32:45+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.37
EVT-1014845,2025-05-27T13:07:24+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.53
EVT-1014846,2025-05-28T15:30:00+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.80
EVT-1014847,2025-05-28T07:03:53+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.5
EVT-1014848,2025-05-28T07:55:17+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.24
EVT-1014849,2025-05-28T13:16:13+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.93
EVT-1014850,2025-05-28T18:52:07+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.58
EVT-1014851,2025-05-28T09:33:26+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.63
EVT-1014852,2025-05-29T11:10:31+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.39
EVT-1014853,2025-05-29T07:38:50+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.11
EVT-1014854,2025-05-29T09:10:33+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.11
EVT-1014855,2025-05-29T12:58:18+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.44
EVT-1014856,2025-05-29T10:30:38+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.46
EVT-1014857,2025-05-29T13:03:49+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.3
EVT-1014858,2025-05-30T08:33:39+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.48
EVT-1014859,2025-05-30T08:09:05+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.56
EVT-1014860,2025-05-30T09:44:36+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.76
EVT-1014861,2025-05-30T13:31:49+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.30
EVT-1014862,2025-05-30T11:20:53+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.45
EVT-1014863,2025-05-30T17:54:50+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.69
EVT-1014864,2025-06-02T14:13:51+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.61
EVT-1014865,2025-06-02T13:19:28+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.13
EVT-1014866,2025-06-02T17:20:33+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.43
EVT-1014867,2025-06-02T13:49:36+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.31
EVT-1014868,2025-06-02T09:39:14+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.44
EVT-1014869,2025-06-02T15:56:08+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.38
EVT-1014870,2025-06-03T12:58:44+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.8
EVT-1014871,2025-06-03T17:49:57+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.96
EVT-1014872,2025-06-03T18:50:37+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.77
EVT-1014873,2025-06-03T14:37:26+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.19
EVT-1014874,2025-06-03T12:06:37+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.33
EVT-1014875,2025-06-03T08:55:40+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.35
EVT-1014876,2025-06-04T18:01:19+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.77
EVT-1014877,2025-06-04T09:34:15+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.18
EVT-1014878,2025-06-04T12:32:52+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.54
EVT-1014879,2025-06-04T11:23:28+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.83
EVT-1014880,2025-06-04T10:45:52+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.67
EVT-1014881,2025-06-04T13:52:58+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.38
EVT-1014882,2025-06-05T15:11:13+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.39
EVT-1014883,2025-06-05T11:24:46+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.44
EVT-1014884,2025-06-05T17:22:23+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.67
EVT-1014885,2025-06-05T14:38:48+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.98
EVT-1014886,2025-06-05T15:30:06+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.10
EVT-1014887,2025-06-05T08:18:58+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.40
EVT-1014888,2025-06-06T16:52:18+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.39
EVT-1014889,2025-06-06T08:24:44+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.26
EVT-1014890,2025-06-06T13:48:22+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.30
EVT-1014891,2025-06-06T12:18:19+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.63
EVT-1014892,2025-06-06T13:25:32+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.53
EVT-1014893,2025-06-06T09:53:33+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.87
EVT-1014894,2025-06-09T12:29:26+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.89
EVT-1014895,2025-06-09T15:52:53+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.44
EVT-1014896,2025-06-09T17:49:34+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.69
EVT-1014897,2025-06-09T14:53:34+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.46
EVT-1014898,2025-06-09T17:15:50+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.71
EVT-1014899,2025-06-09T16:28:53+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.49
EVT-1014900,2025-06-10T18:55:13+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.21
EVT-1014901,2025-06-10T12:55:26+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.7
EVT-1014902,2025-06-10T13:03:56+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.93
EVT-1014903,2025-06-10T07:12:00+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.49
EVT-1014904,2025-06-10T10:11:22+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.69
EVT-1014905,2025-06-10T12:30:43+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.45
EVT-1014906,2025-06-11T07:25:05+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.81
EVT-1014907,2025-06-11T16:48:11+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.54
EVT-1014908,2025-06-11T17:23:41+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.50
EVT-1014909,2025-06-11T13:58:20+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.15
EVT-1014910,2025-06-11T07:27:01+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.50
EVT-1014911,2025-06-11T15:27:02+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.5
EVT-1014912,2025-06-12T18:07:30+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.78
EVT-1014913,2025-06-12T10:55:44+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.96
EVT-1014914,2025-06-12T16:06:34+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.48
EVT-1014915,2025-06-12T07:59:40+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.11
EVT-1014916,2025-06-12T13:43:28+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.72
EVT-1014917,2025-06-12T11:46:52+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.48
EVT-1014918,2025-06-13T15:23:31+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.29
EVT-1014919,2025-06-13T18:55:43+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.94
EVT-1014920,2025-06-13T14:14:36+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.46
EVT-1014921,2025-06-13T10:02:35+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.48
EVT-1014922,2025-06-13T11:33:09+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.87
EVT-1014923,2025-06-13T15:05:56+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.72
EVT-1014924,2025-06-16T09:44:11+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.60
EVT-1014925,2025-06-16T12:34:32+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.8
EVT-1014926,2025-06-16T13:03:24+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.63
EVT-1014927,2025-06-16T09:03:50+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.38
EVT-1014928,2025-06-16T16:53:34+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.46
EVT-1014929,2025-06-16T17:57:31+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.60
EVT-1014930,2025-06-17T12:14:28+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.54
EVT-1014931,2025-06-17T17:44:11+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.91
EVT-1014932,2025-06-17T09:25:17+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.41
EVT-1014933,2025-06-17T18:57:26+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.45
EVT-1014934,2025-06-17T16:11:23+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.28
EVT-1014935,2025-06-17T10:26:49+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.23
EVT-1014936,2025-06-18T13:28:30+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.45
EVT-1014937,2025-06-18T07:32:20+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.37
EVT-1014938,2025-06-18T14:47:17+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.51
EVT-1014939,2025-06-18T13:38:30+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.73
EVT-1014940,2025-06-18T07:47:00+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.14
EVT-1014941,2025-06-18T16:59:12+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.35
EVT-1014942,2025-06-19T11:36:35+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.11
EVT-1014943,2025-06-19T14:48:20+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.64
EVT-1014944,2025-06-19T07:44:28+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.19
EVT-1014945,2025-06-19T13:07:00+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.79
EVT-1014946,2025-06-19T11:24:06+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.36
EVT-1014947,2025-06-19T09:02:40+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.36
EVT-1014948,2025-06-20T16:21:43+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.15
EVT-1014949,2025-06-20T10:57:53+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.75
EVT-1014950,2025-06-20T13:11:20+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.44
EVT-1014951,2025-06-20T07:10:28+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.66
EVT-1014952,2025-06-20T12:26:08+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.71
EVT-1014953,2025-06-20T13:21:23+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.8
EVT-1014954,2025-06-23T10:43:56+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.49
EVT-1014955,2025-06-23T09:14:34+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.95
EVT-1014956,2025-06-23T12:16:19+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.10
EVT-1014957,2025-06-23T18:37:46+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.11
EVT-1014958,2025-06-23T17:44:17+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.47
EVT-1014959,2025-06-23T10:24:58+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.84
EVT-1014960,2025-06-24T07:57:46+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.16
EVT-1014961,2025-06-24T08:48:10+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.29
EVT-1014962,2025-06-24T15:26:31+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.34
EVT-1014963,2025-06-24T17:24:57+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.12
EVT-1014964,2025-06-24T12:18:48+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.55
EVT-1014965,2025-06-24T15:40:24+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.26
EVT-1014966,2025-06-25T12:08:03+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.46
EVT-1014967,2025-06-25T18:42:03+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.57
EVT-1014968,2025-06-25T17:09:46+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.16
EVT-1014969,2025-06-25T09:38:06+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.73
EVT-1014970,2025-06-25T17:06:13+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.17
EVT-1014971,2025-06-25T14:15:33+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.84
EVT-1014972,2025-06-26T09:47:40+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.22
EVT-1014973,2025-06-26T15:05:07+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.46
EVT-1014974,2025-06-26T11:03:50+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.89
EVT-1014975,2025-06-26T07:56:51+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.65
EVT-1014976,2025-06-26T12:28:39+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.74
EVT-1014977,2025-06-26T08:18:45+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.55
EVT-1014978,2025-06-27T07:58:41+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.68
EVT-1014979,2025-06-27T15:10:51+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.38
EVT-1014980,2025-06-27T07:28:37+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.68
EVT-1014981,2025-06-27T18:28:31+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.11.22
EVT-1014982,2025-06-27T10:41:05+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.36
EVT-1014983,2025-06-27T08:36:36+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.35
EVT-1014984,2025-06-30T10:05:14+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.11.64
EVT-1014985,2025-06-30T16:08:13+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.96
EVT-1014986,2025-06-30T12:31:00+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.11.59
EVT-1014987,2025-06-30T12:35:17+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.8
EVT-1014988,2025-06-30T14:39:16+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.91
EVT-1014989,2025-06-30T17:22:16+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.11.32
EVT-1014990,2025-07-01T12:19:59+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.10
EVT-1014991,2025-07-01T07:17:33+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.12.95
EVT-1014992,2025-07-01T10:49:43+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.39
EVT-1014993,2025-07-01T16:19:03+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.22
EVT-1014994,2025-07-01T07:25:44+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.12.39
EVT-1014995,2025-07-01T09:08:01+01:00,L.SANDBERG,active,okta,mfa_totp,WKS-4821,true,true,,,,10.24.12.2
EVT-1014996,2025-07-02T12:00:53+01:00,A.PALMBERG,active,okta,mfa_totp,WKS-4711,true,true,,,,10.24.12.24
EVT-1014997,2025-07-02T17:02:27+01:00,F.WALLIN,active,okta,mfa_totp,WKS-4602,true,true,,,,10.24.11.74
EVT-1014998,2025-07-02T07:57:07+01:00,H.MOLIN,active,okta,mfa_totp,WKS-4901,true,true,,,,10.24.12.52
EVT-1014999,2025-07-02T18:08:38+01:00,K.HANSEN,active,okta,mfa_totp,WKS-5117,true,true,,,,10.24.12.51
EVT-1015000,2025-07-02T17:08:53+01:00,K.LINDQVIST,active,okta,mfa_totp,WKS-4312,true,true,,,,10.24.11.23
